Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0	0.3929260323119119	0.9231038773029063	0.6280730614970294	0.8219747101042763	0.8852303639187868	0.39846162034884086	0.6326493310381954	0.10177892284687487	0.12711480799853286	0.4359965607051737
10.0	0.414450925622836	0.774687984063	0.40100219932075204	0.8194477609562472	0.6496409644835768	0.45877101508108376	0.616526209050538	0.1554755643148545	0.11186183603559188	0.4658388298068041
20.0	0.3117576266144138	0.6943543074692617	0.33524448040044025	0.6230512887123651	0.528027679083657	0.6092336830766908	0.6076344465177833	0.22860497792532103	0.15352696350635556	0.29756426091413
30.0	0.3800342056804165	0.5700130278424861	0.28297696536707984	0.6219184324777419	0.49887342417335523	0.6308872152295407	0.6716755172372786	0.21133406186409676	0.14677886263448417	0.09221184016426293
40.0	0.3957577262135414	0.622717168228793	0.2280831955853819	0.4468286960603339	0.4705696642137849	0.7173326317253639	0.8248935599872175	0.3676755135269544	0.18497305576567152	0.1838841355470335
50.0	0.4237436723598016	0.6397542321600601	0.19576096001839616	0.5594925530301306	0.5274613074639143	0.8182787987148714	0.771254724572285	0.3080572957526156	0.14834289236843595	0.19207377992720953
60.0	0.34823645687963856	0.5561123423983063	0.08497273576400853	0.3838041537532846	0.42416658641357574	0.7886039499132843	0.7761241027504772	0.4343343528751692	0.17049373549844415	0.09419509316781241
70.0	0.35608746056047996	0.6241334094962804	0.09630461872211053	0.32689913206167504	0.572626568403295	0.804431673825508	0.7919712046930945	0.3657915543851525	0.23331293903329184	0.10565772461292733
80.0	0.323371398243112	0.6232397770904958	0.03409074663460455	0.22587914997192626	0.6387147169827823	0.8133080049128617	0.8365703196242672	0.29605477935613067	0.19343187081311441	0.1848657900625781
90.0	0.33593140701270097	0.6950398368224004	0.07956261966918306	0.27762106333674774	0.603440658035424	0.9303320199519182	0.761154343668203	0.49870535668178245	0.2310418493188245	0.08668348294282302
100.0	0.3869880540988601	0.6544853822139818	0.07705899698971973	0.23370090729104395	0.6752434100092607	0.8332425220898351	0.8728764345643582	0.46280683241701814	0.213276708152899	0.009330907563870134
110.0	0.4153515586067642	0.6942590814617746	0.023623092249871455	0.1552557634232307	0.7569886288945322	0.890728915534655	0.7869858387791501	0.44042130245345695	0.21029387326479482	0.02755931385605818
120.0	0.535479907853596	0.7013682815366201	0.016932541097465097	0.12871962463783065	0.8727044176955494	0.8554303652122933	0.9134586037009331	0.4016455622953938	0.18084291713753334	0.036376621620524414
130.0	0.5429361905549799	0.7453172829390151	0.0	0.11139857197231456	0.8514738896141837	0.9110664926033805	0.809304122969238	0.37503311700697867	0.32089283440380645	5.541368864172381E-4
140.0	0.5195752738266272	0.6390358889502928	0.11246090204075618	0.09407554092369905	0.8467185660573208	0.871238310675939	0.8110936084540508	0.329344184386837	0.3136401284337801	0.05315568846522354
150.0	0.4995155901182726	0.7520749971909205	0.0	0.16325511513923216	0.7952596732906809	0.8883077977666602	0.9249432382664259	0.4113838320604875	0.2979839907086302	0.0
160.0	0.6038525286696074	0.7216314911543468	0.0	0.11150953311851645	0.839229316952437	0.8670896282432252	0.8639925623396887	0.46468137792517045	0.25225834989940216	0.05895553452201955
170.0	0.5333751194520211	0.7543162359485288	0.0012704104514976182	0.043280624733779416	0.921557025176083	0.934562080108241	0.9332773059057379	0.47282033030855136	0.3156147806521859	0.06226850224833227
180.0	0.6338187229627189	0.7190417039736816	0.0	0.08181766920489401	0.9532410656124763	0.8652508417789517	0.7970311232733623	0.45595253996352153	0.38480097815092357	0.014267795620830078
190.0	0.65777938332591	0.726402776723552	0.07293899411666468	0.07875558566608294	0.8454346401792877	0.9110944837699629	0.8709157030652317	0.3393596278754706	0.32178423389476557	0.0
200.0	0.6049504421370324	0.7885706205975961	0.0	0.02487295773016591	0.8485998767490589	0.8336436869850037	0.8672808361037445	0.4219496402849926	0.4392165161253612	0.011493421248997585

0.0	0.013079139582453974	0.6338135885301966	0.5943820731983883	0.415881492150798	0.6286793757360571	0.8452326247658425	0.34965585465117754	0.8730363028713498	0.6319740356997049	0.0
10.0	0.06536614809934073	0.6830138939989738	0.545284280479051	0.4913109361373583	0.7328597782220171	0.8803142747555184	0.5222548033240522	0.7427762914428586	0.49537532056151484	0.0
20.0	0.24853351186282832	0.7796940105753822	0.38294908342837614	0.47394932377907173	0.7835702246976545	0.9444073225587316	0.5431381013837254	0.6164147806545645	0.2781163478607122	0.0973597270309407
30.0	0.20522631993208226	0.7823240864454671	0.3029659901669108	0.49206027982546396	0.8132823368228624	0.9462174140011002	0.6374060336602039	0.6304450194535559	0.2009813031951228	0.09095317609891244
40.0	0.3096415593116696	0.6518851887204169	0.20234013335625278	0.42834950404618594	0.7984413573265656	0.8875222279856739	0.6187843599404522	0.6250514987096292	0.24938702469069782	0.0
50.0	0.28606251660965587	0.6723262705614634	0.14248739672962366	0.4422032363525067	0.7571978288432841	0.8527414966798946	0.6190208712864732	0.514488395607929	0.1812633805364407	0.0
60.0	0.3129221554312185	0.6817883775531118	0.15718486201607215	0.3948115012640921	0.8505497640334785	0.964815872022525	0.6639883931532478	0.5271740423685558	0.11840196423528099	0.07596096365254477
70.0	0.46255539802505424	0.6631380788802528	0.043405938759615334	0.2857680741883028	0.8693347005871053	0.8578346508900135	0.7812377507156746	0.43270613174623196	0.17538693560986332	0.04227042048970569
80.0	0.4225495187323032	0.7302526410518863	0.12634401831520792	0.14067935855447541	0.8507722910242445	0.9548469140544348	0.7244118541411818	0.44428645014011814	0.27314441194837163	0.16063913266469051
90.0	0.4779251230149647	0.7835468408058672	0.055631091255611394	0.21605089620701515	0.9322289463311613	0.8779714648560984	0.8174728056203376	0.4864533667326702	0.20188257460513984	0.0751144339823082
100.0	0.4931378094342641	0.6888119882114531	0.0985164931592518	0.12216492014907256	0.9274799421664307	0.9498166683789566	0.7804047767826663	0.4895659022898914	0.2768760695640359	0.009341285569787063
110.0	0.5268173743436797	0.7288147369872036	0.0	0.10555101510139178	0.8407439186143914	0.8542847298636179	0.8703529322506427	0.33232579251802385	0.27240794219711273	0.0
120.0	0.5722985527301783	0.7234287625525356	0.05824477080279405	0.05743797358181357	0.8794355773296044	0.8428865758052074	0.884294680166579	0.38577108310511776	0.22045754091284722	0.0
130.0	0.4735108402818148	0.7171609773818806	0.06592355903720239	0.11962252344242424	0.9371247831698246	0.8450875703948851	0.8472487894946278	0.41900965104234367	0.2866292977196782	0.051814835297124905
140.0	0.6133041248654293	0.805460848907111	0.10966679163129679	0.0915848030060279	0.9774587106457213	0.8451285558032892	0.857762893873376	0.3995640412837303	0.31437873225800683	0.136275960292491
150.0	0.6058858796282265	0.7118013974080556	0.016036240927655133	0.06767060508822927	0.8908758049804651	0.8618755541737956	0.8082444908708529	0.37011445652257524	0.34531581583137455	0.0
160.0	0.5141722960288173	0.781136949484203	0.060676952687859005	0.0658949248736093	0.9363686745110044	0.9169025681246342	0.8874550643752538	0.35753390841532445	0.3942594967499675	0.0034762227738867105
170.0	0.6605557072155054	0.7719354662543919	0.0	0.08282649598208658	0.839174439953269	0.8640687511748579	0.844692391952731	0.4121265749992179	0.2759058350677944	0.0
180.0	0.6569940530450691	0.7862267969324247	0.051067993863496954	0.14499834436154757	0.8684976158390264	0.928236918735649	0.8608555444799199	0.3948594091065589	0.4069245965201277	0.0
190.0	0.6051262737686377	0.7731793258161317	0.05362349112604903	0.0769897704583775	0.9054525729318339	0.9276569918325025	0.8142655266639443	0.4650016090939329	0.35556473375211856	0.05339809462419251
200.0	0.6250255567717845	0.8809354189031552	0.02484401272339778	0.047208619315051346	0.9635428413201967	0.8830949074240488	0.8232943510089374	0.3715314744206845	0.3536703823124227	0.10160315692614162

0.0	0.5171659751761907	0.21564956912888583	0.27012507231669447	0.5153716441822741	0.366570368444522	0.8004906305052263	0.5531128880423716	0.42205893901332814	0.4147132093291035	0.3687866190485504
10.0	0.4045399772773425	0.39680923096487725	0.24673310047341965	0.528310318683899	0.37150587440502736	0.7431670920927238	0.6521580345703163	0.3721073278945531	0.3826024177398013	0.29545212175362495
20.0	0.3854634264622598	0.49593210054373804	0.2140254467523872	0.46542901135373077	0.38374176976583446	0.7644057989477986	0.7294160669580337	0.46693223930466	0.3765584256273955	0.20060689920817346
30.0	0.4510716877984539	0.5003416034478262	0.13704501332873076	0.4866565272559097	0.28611348778298246	0.8491110893898679	0.6744318525088375	0.5206316807993676	0.28630208202468804	0.1690239723850247
40.0	0.3064265238220686	0.5578566361605827	0.08390860716878779	0.4140102851636441	0.351018426741859	0.8400306243137478	0.7603765088554234	0.5058182297527369	0.18853653256652908	0.12870424108784168
50.0	0.4369958060636762	0.5323804639595251	0.05244147482472019	0.2837857740982417	0.43734131092180073	0.8745587837360029	0.7560149128031416	0.4725786612045998	0.26620153920263023	0.11510768271085399
60.0	0.30904234311449486	0.5407724000827241	0.13035653749281095	0.3400273784378048	0.49540548992195343	0.8100710021942107	0.7645715235958851	0.44871636993216163	0.2018821560772076	0.07208874569861862
70.0	0.42784308129159226	0.5285097447679489	0.09950556051693153	0.24054546580869987	0.6560540641168638	0.8635781777633639	0.7903471775030317	0.402588407637296	0.20737144948713696	0.13738664604474463
80.0	0.4518843816228627	0.6765096461684864	0.0	0.2535352432983791	0.6600952572041674	0.9425627098419963	0.8177871066869078	0.45529431313361857	0.17274816935672818	0.10128450597737344
90.0	0.42775605958977175	0.6759339747690801	0.0911882292814041	0.1615209182769592	0.7126750852027224	0.97822402783987	0.793951494635287	0.4480725808926339	0.22405032860113877	0.0140602492810638
100.0	0.4989788136124902	0.6426387143121886	0.0902280535513017	0.1541211822817856	0.785770329711036	0.9227899531618389	0.8123918341249937	0.4644193266532358	0.2566207505245025	0.0
110.0	0.4232810282589807	0.6591668191951454	0.05136083044730008	0.20318908640804034	0.7657173980577776	0.8952575341657258	0.7747787258509319	0.4054734410668077	0.15868781266850931	0.05683007970224818
120.0	0.45989708819852276	0.6926831622402151	0.01822369206281193	0.14435301332286118	0.7979426099218654	0.8948094968651049	0.8424904532882297	0.48514888539673034	0.29299702869785094	0.07470345596488132
130.0	0.44598660207940405	0.7908224859263093	0.07083575524686452	0.19264223312177192	0.827437141871246	0.9083264181667	0.840992301252459	0.46215671530431024	0.28384024052266715	0.09272565235439989
140.0	0.5245528955313471	0.7795912802432993	0.04309203504469578	0.18117967988964429	0.7733606466731665	0.8435320656882157	0.8360924112344813	0.4961325960925309	0.27980734874347263	0.07757872043568494
150.0	0.5956365061356788	0.6575756611442231	0.06955568088285448	0.10541675184011012	0.8487388719119959	0.8954700537223115	0.8110480154182673	0.3789920328587307	0.2564999972366799	0.05576526233770891
