"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
0.0	0.14332863031268467	0.6634774863501761	0.6760793074365571	0.31200849523602414	0.1695122177035457	0.2515802100098393	0.880712935956138	0.5948135096055543	0.4812846175478314	0.7893910406324072	0.2575270658391246	0.49157515459733114	0.6748225652932509	0.46945182162954724	0.2806468249901763	0.23536060300670966	0.2719969344187568	0.6546625516305117	0.3943213185792787	0.7847663319762703	0.35346700694137656	0.6718379328370844	0.38960621784541377	0.6297514408274617	0.6228448663353422	0.4973574160169947	0.8652179201516053	0.45505003494858465	0.3089965895766105	0.7631866066402488	0.050739867898546315	0.6851614616525638	0.5348916105013498	0.5311176437451447	0.6789026733764002	0.09848636164312514	0.7061157854212285	0.7136165187786057	0.4632800642039974	0.2857716949111311	0.5147830217446795	0.7250288187192432	0.4472682665288323	0.6329416520277482	0.5694332800940538	0.7801201511001764	0.5487271691204196	0.020980346461146496	0.40367212410704906	0.2176213802089092
10.0	0.2122013797735993	0.6440130753689866	0.6938860082337766	0.3143607995362026	0.27910784372261893	0.35482160736360363	0.840896885399665	0.4987920307402317	0.4226847027474518	0.7840572703644131	0.374113406935652	0.402885774650752	0.7313385889364655	0.4587978518675793	0.1534001866378831	0.35258026449785346	0.5753374339078203	0.6605377725780824	0.39844621552346093	0.8314235800266168	0.42599652631585583	0.7335512975413637	0.30363461602948455	0.6200496370048528	0.49187375387875254	0.6074262044544486	0.6586472167670983	0.5322056448497099	0.36529145463037255	0.640826219819025	0.10727308623440787	0.6298952158931053	0.6670890661933134	0.5698902775917507	0.5895791799686487	0.07053567796363937	0.636293322779731	0.7851755080421278	0.5538680358367646	0.27687439738222774	0.47120686589197586	0.836186805208005	0.3810215801813248	0.573523395374885	0.5166195821470443	0.7135650435189581	0.505945798546235	0.17076261559579137	0.4162379986170142	0.13604359789968695
20.0	0.11303739569102479	0.5903917959510505	0.8392384147921887	0.24954215598228005	0.37386133300821317	0.29585681189634483	0.725210312931524	0.6066741970890961	0.513726511721256	0.8489172656038562	0.39931510160217654	0.33386478608194325	0.7441071909375373	0.47468841690725166	0.05490596592854493	0.3496810676380098	0.6926960644753918	0.6760031346312667	0.42871660103311754	0.9930499996724047	0.4454906997933598	0.741275522125003	0.25751021766253185	0.6284834439879705	0.4106494509877173	0.6066176519463985	0.5856014271931654	0.41483451795111564	0.4449383710378905	0.4728027787490323	0.15223545099679553	0.5698855348676998	0.6557734269202906	0.6091386562284206	0.5192909707749837	0.20620735992716904	0.5110369464463242	0.7920683470741473	0.5759788377428707	0.29919821451050427	0.3660364497016132	0.8611821320264867	0.35014621593667444	0.6658684525576366	0.5219396161409553	0.8239980779527625	0.45459957870685025	0.10943833663586068	0.3715721931098109	0.24616504928920702
30.0	0.11267933153218189	0.5315053826239371	0.7422467075000795	0.2014780570288398	0.29467643895384527	0.4391144413577768	0.6959593951724815	0.5028385997798195	0.48764787474132043	0.8735863268886223	0.39928135628307343	0.18220180359241497	0.7693909909887938	0.48233197002652284	0.14183483846414852	0.17559932060058153	0.4503165375203822	0.6990395620549897	0.3617664819437236	0.9069126886120452	0.47133028219128353	0.7605302815556906	0.24956239348225248	0.5947002913428022	0.3305111316026132	0.7140018226425118	0.568009340988712	0.5056605371230497	0.4101226155465477	0.4144240258547866	0.22903041548235994	0.49810997306496835	0.6731080074552409	0.6546667880103583	0.4452269144875419	0.24889638406553607	0.3578566365915547	0.8240744727027383	0.5079305668449584	0.38542841260856103	0.2926950596889854	0.7603632421939447	0.233554684295523	0.587962948109266	0.5843875106388752	0.8844989903684743	0.31036004820683	0.22663463424805494	0.42706802302543356	0.19687360037101667
40.0	0.17402148665249886	0.5533368919672961	0.7852646212848838	0.29861799505465786	0.3572768178874228	0.32484235527798017	0.826400215242753	0.5394927278831693	0.49558175411603345	0.8339533414590622	0.5757380609003387	0.2720335477045456	0.8060386551118719	0.4684269833521577	0.15056248325577745	0.2985730672324113	0.3744022411905572	0.7524623865997666	0.39877223729983097	0.8584004478482841	0.439879440657169	0.7341244999999831	0.21969739473177988	0.5293146760728268	0.3249874323457939	0.7222266942510134	0.5417391892617947	0.39276965604367287	0.46080571747152366	0.31264738123406	0.2782591460298813	0.3953179188389213	0.7498225138648905	0.5294604913196557	0.46845099536232176	0.24282851091310084	0.3383828861648577	0.8240477427381134	0.4515109319130921	0.40429767305867864	0.3090658874858368	0.7547196767741329	0.19916748283965574	0.5412105086955546	0.4459625680230328	0.7937959976637733	0.27329898908995176	0.29688066556552134	0.4250325907684438	0.18896684037644162
50.0	0.11345382752413614	0.4786968659087724	0.7089448788246232	0.21841464107532452	0.3801798262506583	0.3868617243816519	0.8110437485210721	0.5866949248523597	0.40784711077282376	0.7551019722782837	0.5977081098231508	0.17906492998654477	0.918269382286542	0.5214036442404466	0.05376919332031505	0.2379328904294996	0.2765308717978238	0.7168250283980301	0.3936829172395638	0.8757969571247534	0.4457217896859023	0.7666450577026537	0.2862850938998415	0.6292990537545327	0.2117740226190311	0.7767520057806941	0.4175000522836998	0.3601442792728517	0.43833953098704725	0.2985239900574604	0.39840309842384114	0.3522277014598454	0.708096464891978	0.5337782796053796	0.321332773385675	0.2701950653581519	0.32255167610691543	0.8772121688152974	0.41616476691364035	0.33931538982885195	0.23201611162043187	0.8326110896229566	0.20890364777221226	0.47770313446493745	0.4721758938794101	0.8168891788126741	0.2872240979450454	0.2703584159426416	0.4501485214780891	0.2035889828639255
60.0	0.10434587486708002	0.5821610255281612	0.8224736957214897	0.2644843361185242	0.38193339562394496	0.3407768795593284	0.765516443986988	0.5264313226089458	0.4433321543851045	0.8855521093093635	0.5628922306473196	0.22791393354678355	0.766955341717053	0.45255975869874254	0.08340051562679385	0.15699803751778993	0.13334740580771356	0.7594864602545759	0.3764204900972266	0.8081620903784601	0.34282063662731577	0.7859788603716221	0.22964403877480657	0.5861228200809625	0.2533392035005201	0.76057698014563	0.3631078271756498	0.4270132806063528	0.4500171252415625	0.1889088147673624	0.5193581352034993	0.2240201623111643	0.76767747822434	0.5136952041495899	0.27314895105676734	0.3164208251130865	0.13702276309399708	0.9006612552739268	0.5040626109229126	0.3699993952966159	0.18443750764173755	0.8789497001487581	0.3556403295765046	0.4456799629330558	0.46711623024102955	0.7771542457632248	0.293902906703937	0.3180746933278826	0.39410625843001895	0.22744792588408952
70.0	0.03195770533708015	0.48616265250703244	0.9102745877926776	0.27510896620189684	0.42457008673155966	0.3385943708595077	0.7414955078816937	0.5244148731229815	0.5170798121181224	0.8652458144227643	0.7493505277524047	0.18190541333192536	0.7988027962378073	0.48569114435693284	0.09498064161081006	0.21741300889082438	0.0	0.7389648522397217	0.4155150981113071	0.8559115238024261	0.41084971695299094	0.7592944976990774	0.325374268027766	0.6367776972119421	0.18160481745368115	0.7660319066283983	0.39961406995745447	0.47492792460983113	0.48799995416893244	0.14282824145772685	0.5772799115419165	0.2231468447451415	0.767890253516385	0.4979550977792771	0.23316477639195538	0.3275690395863666	0.13998304153471258	0.7681907589648989	0.46350847549038143	0.363635095295923	0.22519313084324352	0.7288024307949387	0.26470398097173603	0.4033670147396362	0.5048925981105064	0.814679951657724	0.25285522973820085	0.382308820349547	0.5092318778427176	0.24094247538262667
80.0	0.05663355734968087	0.41257732127046326	0.8507950878939101	0.21860535398025843	0.43133830156030617	0.3318965719180384	0.8191196199452084	0.44213669645494064	0.43160240612249584	0.7893941347379012	0.6779052292610701	0.1987509454162139	0.8896763351371677	0.5549016368760342	0.12044162396898775	0.2892881646842579	0.09599421809423643	0.7525233879732164	0.4610263982777864	0.7911240663194185	0.5223282576738553	0.7288889261203152	0.38214810696468776	0.6068676926820877	0.11434378228022454	0.7942790775245764	0.4890186656542402	0.4499039941055011	0.4572483240471869	0.11953794832325748	0.6614738843453302	0.14402897515651136	0.8034598630774389	0.4541100668075813	0.15959798507339404	0.3128827842042636	0.1732607278313288	0.8732939184289756	0.49199040244391423	0.3922091239109693	0.095850970517348	0.888816135838804	0.3406564709791704	0.3717929841170367	0.43498926498864954	0.857756330346316	0.1449060194439911	0.4588178184588227	0.47025038052602197	0.20462465422883172
90.0	0.05892870344355601	0.4258083545240192	0.791195665522045	0.25653543869742046	0.41235827588484475	0.3882925490377345	0.7789049207994712	0.5221566429271629	0.48655275589506775	0.7899207992560027	0.7425511161503967	0.17057910193296072	0.8860575478223536	0.547425276642549	0.06586393361349424	0.1530507731938331	0.037271661124686994	0.7916972897241825	0.4770442737075986	0.8427447523515594	0.4026369829890626	0.7626649957378572	0.30739261662638895	0.6501775202938459	0.19742513455401514	0.7412986726885386	0.3112663989488345	0.42541442654514694	0.4962997210947024	0.1540087368582196	0.632108494864896	0.13102201593891122	0.7590132032391932	0.5642091329345302	0.15404358527152667	0.36996917639373345	0.03927331189394983	0.7811845159278955	0.4669815417937239	0.4310433473431889	0.0835012833204191	0.8132681743800539	0.2580285345040956	0.2966173274556508	0.4407164300870955	0.7651328700482882	0.18078538614312567	0.43595979129349477	0.36085419330285534	0.21618423951567495
