"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
0.0	0.0441175089565305	0.1881759405159582	0.09381736950918784	0.37167839738555286	0.5053203300940305	0.6278433723705185	0.5973623348441138	0.8119089847518605	0.006539235927372814	0.02600070749889774	0.21492224839751845	0.16859811198674102	0.2989031729464621	0.5291958117048815	0.3946322754853528	0.42418717624251123	0.7600045229300575	0.2600569222559148	0.3370157581006107	0.49645907604327727	0.0	0.7758580115786329	0.30249214209835207	0.7402749106633245	0.7066141721483079	0.43539300321180135	0.6025070366485573	0.43282600903446977	0.5661005733260872	0.669770446353843	0.5652543578256122	0.6990386711596529	0.36852420802964925	0.1950438755706201	0.48718676243929254	0.7555377398836725	0.10671296299823108	0.3913050465603781	0.531399497004901	0.09460051140611822	0.15103429207145644	0.7008975097061598	0.0931725117653027	0.40676213678515954	0.9249519851520334	0.2296082330063258	0.38681860832035225	0.7801199741309995	0.3558860708623216	0.7281702966091683
10.0	0.17145086032160986	0.20643894829253026	0.1775824968514919	0.3513429419656357	0.5111748684685893	0.5651047380732077	0.6321820372825147	0.5841686108347907	0.05472133067454964	0.008252969828913286	0.3040045785673733	0.19808919676019482	0.3883566727474932	0.37829277776865794	0.35778417200679064	0.25860181145130173	0.6869036402208909	0.2814755296640388	0.40586339315968883	0.3740418267967725	0.07941179133402582	0.6723255403362234	0.4450614811170194	0.6885117894623213	0.8267035777543563	0.419258496807694	0.4129374082755839	0.3794602352243991	0.4702759677378164	0.5494262397417504	0.622382037884406	0.6938114755963211	0.48368367636539394	0.3315912865140971	0.5697398787344385	0.7674433125115337	0.19067367825099787	0.4485283845170662	0.433776207931789	0.13133653109372084	0.29672592890587884	0.7735529951828553	0.1938438794007082	0.4408377605083177	0.8318567464462319	0.33664455607168525	0.45828569724541673	0.6983888609887452	0.32587508316834274	0.5518372185084065
20.0	0.32796845514248657	0.3299790541040942	0.12222623915067737	0.3965490856630167	0.483544209488881	0.39833298326829464	0.5741888950734889	0.48996579603654383	0.12147266648961402	0.053088311312036646	0.29392428096280704	0.12925353427570394	0.4692483980212582	0.22203615750131364	0.28665038699595385	0.3214683705008071	0.583703513623682	0.3301294718860651	0.3607584788892937	0.5201662152982603	0.045443419001455584	0.5421022750768516	0.49336135810349546	0.5228840887334504	0.7168493225164405	0.42153682388879565	0.3483751517677187	0.34774555432719084	0.37141485568667043	0.49697947680547405	0.6087034763520365	0.6740448986678509	0.5632638913362246	0.27101462992966596	0.5771521138889507	0.7304737005153686	0.3729393772483814	0.5236655616455724	0.23862265947348735	0.11173881791512313	0.44095665797140704	0.7071800352211861	0.32074294460173286	0.4837364932904218	0.7699506001386568	0.32463853027305806	0.4073287219168648	0.7951122270991227	0.2794996232489245	0.5682447447329791
30.0	0.39171320302927687	0.21834969338915558	0.16395563776320715	0.348184618736302	0.5197884347613214	0.43515994438985545	0.6598942189854887	0.44798480697039955	0.03329607461214014	0.06483142271808513	0.29768073856093974	0.2373923629152329	0.5688341160577722	0.21473061928193818	0.3304025700944577	0.20628967909034487	0.5426755528920737	0.33860461454478435	0.41342331329601517	0.5337625772095477	0.15842024009928576	0.46203404979490714	0.5252737054206518	0.34474832766963925	0.8267838271347676	0.35863101343047493	0.3500450773674325	0.3459777639070844	0.3153636100160548	0.33854041138137714	0.6231238445220633	0.5903301752898282	0.5738327308307584	0.36561091772454835	0.6973031386626962	0.7001812896175896	0.39896977859464855	0.5790161603314087	0.17097413268932476	0.08854415327121273	0.58551119769359	0.7503040056261268	0.4203060582274507	0.6483271884915164	0.7863783331137214	0.31855220636270637	0.4296734260897989	0.7757437230916008	0.3186382160892546	0.5485017394105892
40.0	0.39768834149992444	0.27058387960746405	0.14410092721871529	0.3045758058646515	0.4545373429576379	0.27020466307143903	0.6719431830188832	0.4428635688576704	0.08837865205349088	0.07183667342545956	0.20949654972256904	0.16989872232027978	0.580693634873271	0.1775675909577218	0.3306853043141646	0.1325960947718569	0.5059768580591587	0.3758213329130815	0.4760613080995399	0.5668870721001789	0.08850514624469308	0.37353779996375003	0.5647617326978579	0.4221301112727963	0.8041418842751684	0.5183547112805157	0.3279118393217997	0.25559247069268093	0.24124306096687045	0.30926039221328155	0.7017143937708553	0.6140681424168564	0.606728486143169	0.3861545931313013	0.7351405787946611	0.636165836258055	0.41595077151177007	0.6580421753867844	0.16546878044942737	0.23485620100518817	0.5885812128163113	0.7495501927826567	0.4440363792396594	0.6101108138585645	0.7710415116804084	0.35744254662833713	0.41634232879829003	0.7186656959336072	0.3136233054808801	0.4139791666195397
50.0	0.4736981385829305	0.22076136334242516	0.15664271847185643	0.288040875702809	0.5099558623084768	0.2946904567166711	0.6082200760716904	0.25769677746243247	0.051231626845417357	0.10805630511214293	0.29646027615497966	0.16182203576190193	0.6397499655292538	0.17481091375026225	0.2543884046403225	0.11083625979585594	0.5010542289409522	0.3852713165094862	0.4780810622005486	0.5037034661623236	0.1321065581779992	0.33461472675377046	0.5877104289727639	0.41748913929531106	0.8252761440827984	0.4334303833071346	0.352026256952174	0.21662584552738237	0.2405048557565555	0.3083919826391509	0.5871233714988813	0.5809411714412195	0.7082097337143436	0.3989022974923292	0.7437425659487397	0.6427946518161491	0.324964096031861	0.6058666744658525	0.1595757399120312	0.21539483542438384	0.5703619462616327	0.8057951345733649	0.47890348658892096	0.6236941292390357	0.8082938055878945	0.3468707399760397	0.4675973532467638	0.7039040732365569	0.36349030153951906	0.4167031163996195
60.0	0.5532790790676059	0.37734582586227633	0.09050072636188732	0.2883794191487139	0.4549888517974008	0.3267619123283959	0.6261883595791072	0.2478933126229358	0.0	0.0	0.25711337228504594	0.2191766059344901	0.643673587953352	0.24210985829458992	0.26923354137114036	0.10747049350309854	0.4299194752748712	0.3437474424430353	0.3963625349211173	0.5472716225916712	0.14545125488543456	0.29671878204632435	0.5202808852499037	0.4178248453432588	0.7834772315636948	0.47813600045051863	0.3669725551662952	0.24744994707240014	0.16666590297241693	0.3055084538940176	0.7393833226646799	0.6169670389953603	0.7547232754297938	0.4936709249399677	0.7764109696575787	0.6199963633474475	0.4723271754553735	0.7554945347459844	0.10903795789030721	0.14322640401861358	0.689820025254348	0.8300449261462001	0.5849526089085356	0.6930664936020823	0.7423944139010059	0.40644410895756994	0.50288870065889	0.7352066036349274	0.2968425393344973	0.4503892797014998
70.0	0.5486000690126119	0.29134469095346965	0.15079247112542082	0.20111285258088807	0.44004501568402166	0.20392118156835956	0.6798455926504651	0.17606623853696346	0.03510877748634466	0.027925278486476312	0.22244672209877905	0.19235210287272594	0.6115555578510176	0.25057777374419493	0.2051804690333486	0.08317697931757667	0.4638906004803233	0.24680446199520228	0.5074243756124232	0.49287771439346234	0.09766467010623377	0.19199476494621473	0.5051798108438884	0.3880575256714032	0.8344987151410633	0.39658679619260107	0.4381313328268634	0.27148785597230374	0.17018881721685866	0.2552549252982094	0.6898995154848361	0.5779636726068264	0.69855260211885	0.45240125191694125	0.8513297492803077	0.5984365211753749	0.42868173268425513	0.7028143697253548	0.0808964087953599	0.21965203565926988	0.6625864784811651	0.7655327398897074	0.556010344568678	0.7399885169510712	0.7696891181659573	0.3521785377538576	0.4987690346275548	0.7557379724092446	0.27212241496880607	0.357109992258554
80.0	0.5783424171548156	0.345347917497902	0.11075430127532708	0.1902184903712653	0.5220658753828775	0.1442341938590554	0.6781922149666053	0.17110680520848298	0.09504023740229778	0.10099824062248054	0.1687207627176344	0.2463680732655998	0.6187508906187911	0.2014696920947029	0.194387856471069	0.048076859178364934	0.40011993606114216	0.19811869273759555	0.4162616339313874	0.47180615443497925	0.13913392151491952	0.22774630865102527	0.5774041168909018	0.3060573699594001	0.8754398715297482	0.4454292747749375	0.5125936518467669	0.28210441412747084	0.09646331970950274	0.2483686355796896	0.6330929669081888	0.5511028740217753	0.7953725347547678	0.4230935249802064	0.8234374435698576	0.5624989136762223	0.5581168106868838	0.6121634921890519	0.05048412678488989	0.17945918881333672	0.7041633371995691	0.8010280170029359	0.5655628912817932	0.786288939406805	0.8197205559370894	0.43902475978892125	0.5021599773032533	0.6520800607132312	0.3065621734958147	0.4462313768637581
90.0	0.6332953211548564	0.4024581936938594	0.14992547911659707	0.2195671104729289	0.4143636355000114	0.2489490516805789	0.6601573468826439	0.12070167504880301	0.06535889072968873	0.03243234955086576	0.26364219086035134	0.18250685944244038	0.8206138906171717	0.2852006114478524	0.20068320159735592	0.02747112515180004	0.462395269143625	0.2213926054663202	0.4811279010341046	0.5902998772586999	0.07249894143913027	0.18961297986019598	0.5649130723283492	0.2772017304761351	0.80650597573133	0.42751301886044446	0.4506261745477679	0.31708387268773747	0.10867767949978135	0.3237761829655723	0.6338471520147223	0.5952772134413062	0.7431593658457226	0.4149260048799976	0.7845779632773898	0.47096235533261555	0.49081641940848314	0.7892738201180031	0.07767543707229302	0.2260471333408731	0.7604880291234395	0.7772640835213156	0.5224084653331379	0.7291304752416533	0.7474178641197009	0.5295577158824035	0.6583028855462716	0.6292417816526223	0.3568395763175996	0.3733205128405208
