strain	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
wt	0.4966517956780385	0.03756783765902163	0.8275135652096438	0.0330992209603155	0.1352964955593025	0.8239660627026858	0.44487104751625994	0.41754876465344715	0.12303123241087376	0.8326739716659312	0.6099213722809057	0.03687514229009262	0.8435650977156918	0.7788053518825404	0.49242353657441945	0.7447215424397605	0.6071961069769961	0.5400212690382017	0.8702410067495495	0.08415994396706597	0.7018554890603635	0.8008527358131965	0.8560557776596888	0.0898826389971845	0.09882537551088466	0.0	0.765119380444872	0.6822677103308031	0.3007780175383557	0.7540363878875694	0.3779653656234007	0.5162761710746985	0.21150816188502794	0.7113622524504488	0.44717389204933217	0.4273238675123546	0.16426552941845132	0.6677217391655524	0.2849428418466898	0.05505879264623817	0.07357223876950444	0.8162423822915877	0.017626159367693624	0.29044232885601695	0.034873839634518684	0.4297450042340043	0.31557490799233845	0.1501815393142709	0.3373840491820718	0.8657974851299599	0.2639128124641729	0.06425375881234151	0.8002522433561178	0.9100449585561345	0.7463026186046319	0.21185722158769002	0.5945060163284994	0.8711555945377469	0.5795283549618623	0.4028473197074104	0.8532916639439116	0.8138756218986789	0.05257493617641177	0.4815248373859446	0.8414685651500011	0.4813814563478408	0.7090024789822963	0.4379944494616857	0.8147138993868448	0.4964187388524825	0.5595315926756763	0.34224688976066187	0.537741728531513	0.5020655720918196	0.6012128488407229	0.02937960258157068	0.7980136687640035	0.3731624648566621	0.2140019324433491	0.6000369092581969	0.34303119312638375	0.6248197373135254	0.5155645238026347	0.5127684332340732	0.6355805215436617	0.16568501230287547	0.29264197682792853	0.34328753987171085	0.3872851622816542	0.4399585063072592	0.10922376334557306	0.34600456931859735	0.5344489630028876	0.5470393299825184	0.38980429904307806	0.8525283059537118	0.0472266517998298	0.5312056869912319	0.13842526535655358	0.39497351257619995
G1(+/-)	0.23053265771486747	0.0	0.7882864261227686	0.0	0.12132247699191745	0.8138008870079378	0.43609725891504547	0.36975365069446037	0.19371039682263713	0.8995201623672268	0.584782911780806	0.13134509547185913	0.8336202965979664	0.78544226278296	0.5465312481183786	0.7988429614045985	0.5928070477156137	0.4279531071136557	0.7932794073408309	0.09611067518396305	0.6709089266494518	0.8835033736884672	0.7675022345325907	0.0	0.04673071198887028	0.06934347378282925	0.8373873163694123	0.6911449345757086	0.31362099744873584	0.7834777468660107	0.32506300695689366	0.3485821870219409	0.22609873870421232	0.8124318693349172	0.39881153233941985	0.414031031288603	0.1936691955061305	0.6445667535287974	0.34490780927920467	0.03693965025638217	0.10539263722374753	0.8435158742997132	0.08341115006720604	0.2912961873497271	0.058450443594494354	0.4348005896868616	0.2731721605218912	0.17192833089280568	0.4149105355788965	0.7611979587285074	0.24850446840132648	0.05373935925212127	0.8793643246783629	0.7586304164208943	0.7240507323014501	0.04710713944573489	0.6512927998673455	0.7901928770965857	0.5984284126247376	0.44751817910870284	0.8235518684038585	0.7593275919601241	0.0023335480712961295	0.5244608342096445	0.9025285570421888	0.3180738994494783	0.6371746224552697	0.45183411896219156	0.8734643745064553	0.4398120975981855	0.5706399858659361	0.30913898655796007	0.6036236021540371	0.5069831904164517	0.639107130825326	0.07291732085287757	0.8529189137865136	0.41796873603803164	0.26623163038861425	0.7050879376194161	0.3788888317031312	0.6259375963781427	0.5495688270176351	0.45406977357245226	0.5404671892844077	0.21537726020231834	0.3312214228668605	0.378269717614026	0.4467213434526348	0.5780741588115191	0.02828452238470556	0.3347993956040584	0.47262056135576475	0.5041094990488907	0.4325132290403175	0.8351238095559272	0.002764385961708018	0.46616417444118313	0.1251015698316743	0.48142177422428156
G2(+/-)	0.420270160109791	0.0	0.8543942117768883	0.0	0.10300029057443401	0.7749665981687855	0.4545346981463131	0.41825170142637563	0.23650482492750488	0.8525631908944604	0.6220999315437873	0.04656462897502995	0.8491579012098038	0.7651523303005978	0.6175327664472123	0.7443244340767959	0.673926205046107	0.41770618947749555	0.828507566023976	0.12623706615047264	0.6834239265700475	0.8691706331018025	0.8513528687628759	0.0	0.06513785346617369	0.05860520590887239	0.8190379570361014	0.626483639069515	0.37678003765440793	0.8041265944439906	0.3763996447309747	0.5433970930866662	0.2462244928948911	0.8100900179249464	0.48704479654188104	0.4751186836885938	0.1159981128324032	0.676436494551764	0.19012036375308705	0.04370765462914967	0.1076466849477086	0.8085473480056705	0.04645261131695399	0.35678963132723585	0.06198075609545843	0.3883897062333897	0.2890011972941246	0.1492942768272899	0.3826763248340745	0.890267226524428	0.32661037917816255	0.025117905132622888	0.8122746761053393	0.8212768986847906	0.6690881155285848	0.1414179078867354	0.6653566256082115	0.8272950145151663	0.5858926560430677	0.3660302982956933	0.8719894226818201	0.772858743886179	0.0071682665271299625	0.5815802946231624	0.8302296238004065	0.5190693544891791	0.6043639753487263	0.3175194741220858	0.8242675839502648	0.3997617194318077	0.5938809414231478	0.35393974459148203	0.538130484483657	0.5315315929848695	0.5428956531226584	0.034718697889336465	0.8331484373940132	0.3427751014802168	0.2582249273932203	0.6164837719220612	0.40787467503608893	0.6244552437564088	0.4293512574343248	0.5280822198788848	0.6268506808449504	0.27486053654734327	0.24388542990542803	0.4353194664241377	0.5151001952955735	0.4706639841375092	0.11604898080432419	0.374283310518289	0.4781650479821537	0.562419639574677	0.48548487804827034	0.7915915180750811	0.03628252094443082	0.591040345172527	0.09668111582689616	0.35672232263298764
G3(+/-)	0.36945443123927346	0.04234787640688206	0.3907941272336726	0.041948352963723415	0.17875014607493675	0.8640613888986631	0.44226571911625867	0.37100199202115725	0.20091492995058202	0.8059889894002755	0.5431724654856216	0.017028615489222753	0.8018733381333788	0.8151999991809795	0.6014397511605238	0.7630954912640849	0.6578542959931462	0.4550976115790519	0.8401705268429582	0.12884827859367806	0.6686583975700895	0.8119637946420248	0.7996835352522543	0.0	0.04394362224234444	0.08801000387243837	0.8337659301982124	0.6795622526726663	0.3761140660509893	0.7619863408480425	0.3017065326192737	0.4579238138480769	0.2922408782356171	0.7711277999108161	0.39879797303545267	0.4524541963678837	0.07956472774326957	0.6750715958976643	0.24146058272050966	0.0725304902022536	0.16713219965770024	0.7919887963427081	0.08851554118821238	0.31441353147236534	0.11177803288499695	0.4615229336870566	0.2745497839666897	0.1650984462364056	0.371386742406664	0.9019278607300748	0.18400368827524813	0.08513326819839163	0.8302127652946163	0.89046724053714	0.7261610593479173	0.1624502266359867	0.7080199523492117	0.8504112800345657	0.6334335503335009	0.4028690424865558	0.8427783488057125	0.8716730172706889	0.01692985477314303	0.5335094077594098	0.8162976344972127	0.4548251164046305	0.6831967217567142	0.44794422400573675	0.8460672378051447	0.4532215940112272	0.644372976772914	0.24467153540454967	0.6308963991409727	0.46822550158885506	0.6025306399148238	0.016698584401048284	0.7838395838620802	0.35695529814297566	0.2572869233430008	0.5271447122439827	0.3954384670155262	0.5888564557262195	0.5407725244032208	0.5235757800533253	0.6305849738154315	0.2324345910886671	0.2632719262325434	0.41062121845587773	0.44136613231206717	0.47381262305241223	0.18966813266334706	0.29771062897822964	0.5153407076484373	0.5705653196122761	0.444768380690727	0.8021676870517133	0.013796756769011714	0.4460312755165607	0.1556877223387184	0.40625695573539555
G4(+/-)	0.4160198771523253	0.04455248703504902	0.824757202083853	0.0	0.1337553025218871	0.7382464198575971	0.4510615633197563	0.40896222224157824	0.16835051208326443	0.8320746359152216	0.6598103713934848	0.0	0.8861379215604006	0.8096461049448451	0.5463805991130252	0.7433535484700142	0.5878156830105847	0.4709609945706747	0.9173532201228218	0.1289468402634263	0.7225608582938312	0.8268888724247896	0.893970418769612	0.008565938375071415	0.0769287577521952	0.08410144573075334	0.7832795164393599	0.622542960050031	0.4027970646212248	0.8208251272793436	0.3173210485668753	0.43021274588683284	0.21286102119441364	0.7783476248086402	0.43375161318275396	0.48025805448922765	0.09585284057612321	0.6545926174764295	0.2790061650151995	0.036030830174604296	0.06698167596940764	0.8329024533559499	0.17692805301212544	0.3533715959453615	0.04875158913311061	0.3903472911818201	0.2511324795051912	0.11991349233112691	0.323408648414961	0.7990712110803893	0.22039936974457222	0.03960086267838841	0.8452789331414634	0.8950935884052994	0.7798325546284154	0.16828951078221288	0.6810299575399464	0.8014518336536854	0.6679242425489158	0.34833740386113987	0.8773483374569206	0.8052358552468294	0.08191944863556953	0.561014736308699	0.8223416130897799	0.4354592902125557	0.5998149125170906	0.32432065981276725	0.9041849772689207	0.4997102252581371	0.6157891354334263	0.29462658411018944	0.6468097784518452	0.5086187192270812	0.6678155662230456	0.009884042906096806	0.8093164209100762	0.3571328453323258	0.2556321350456744	0.6675888867635557	0.45261439303707557	0.6015445885324325	0.5296901321056041	0.4732004482439744	0.6081832367031588	0.228559152218031	0.27119293811707657	0.3858980300284743	0.39650053438088656	0.43729950290430647	0.09840088105099802	0.42588199240645125	0.5535828616105469	0.4920786380720754	0.36895083202815915	0.8163080099688563	0.09147278304671465	0.4994411799879479	0.20017926763029337	0.4116326576738652
G5(+/-)	0.42131835357383246	0.02437251319049755	0.7779424130867184	0.002153302437549712	0.11188678308004006	0.8143451786159738	0.5085059415905357	0.4050878401995774	0.22040725232584932	0.8028814000865272	0.6178572442380085	0.03752594467257301	0.8121636594927089	0.824739737645314	0.5746390689697726	0.7472530019078542	0.6261641861023026	0.46096795765450893	0.8196819016956574	0.1472917350555458	0.6639706423583381	0.8255482850980655	0.8910907354819293	0.0	0.11715798347518622	0.1586936990679742	0.8013877418726592	0.6340889183460411	0.34435377595923455	0.8427429021431199	0.2987094030954317	0.4338108537229072	0.18002580240017457	0.7197125464001194	0.42187623132179847	0.4539677252513775	0.2155219606561857	0.6704785450168592	0.29807069807480624	0.13758151002215208	0.11069327640755253	0.8399396166822537	0.13604651800019119	0.3042070707456282	0.0533947729328414	0.3854925779956642	0.25847253816435856	0.12679098338491612	0.31583030234487025	0.8630901552903462	0.23097562805190558	0.0	0.9106339292827853	0.8007280788295015	0.6986481075756601	0.1551137466598714	0.6900088660879772	0.7774908458209148	0.6537655477511184	0.4084333950551084	0.8001916425272171	0.8444537890838105	0.007130883301351811	0.5017426635395205	0.7644757575876515	0.4619670684521334	0.6307318632786333	0.41806055517820473	0.7999522137387808	0.41963339959901125	0.558231628044692	0.2856192052452153	0.5678040402921064	0.47519628287751653	0.6339357520124986	0.0	0.828477928592459	0.3833679445001518	0.26701855663235996	0.7292526292041704	0.40937338104464055	0.49907850596853437	0.58638545772597	0.5326782178177439	0.5686846723207746	0.19085826357975733	0.30468052454499966	0.37872387267120555	0.5186973684219433	0.4677827307059534	0.07269018157132974	0.31369196276704725	0.5376376695411815	0.6111020870753326	0.4546212486322786	0.809484467415272	0.11607533087528121	0.5631635504180948	0.15678627426633382	0.3552951746997801
G6(+/-)	0.456519443450787	0.0	0.8784195597047123	0.0242127221741568	0.222301020885821	0.3873095583687328	0.45303883984932547	0.4440723392871368	0.22368674686499823	0.7570569262867072	0.5620479162268149	0.03088994368683022	0.9187119086430307	0.7932121258760434	0.6321887718043828	0.8396877384855125	0.6038436644435771	0.5308174331287786	0.853268615059173	0.08640090834453708	0.7022674469117232	0.8319720713689452	0.8476724977380536	0.0	0.014645878216491864	0.07510463570192003	0.8450832414745917	0.6384176114280096	0.3359186880642674	0.8097497504169892	0.2950077376181699	0.3861059957761685	0.1632364982907254	0.7040125506250271	0.3985922330246187	0.38363571525382734	0.15842047041271945	0.6484713558039839	0.33591849523387135	0.036686420900049733	0.09689188744860297	0.8399014156933601	0.05072348782200666	0.3366654501434973	0.013428259142517359	0.40969833700466063	0.34922183869994033	0.049721444634088854	0.3553280682456461	0.8614448685431833	0.226798357153968	0.09962086879308817	0.8603962760469765	0.8463386891555466	0.7587792246649291	0.1301356798853973	0.7120582019132242	0.8964721847996432	0.645170824946923	0.36331510591740823	0.7464595109856093	0.9312101126501253	0.0	0.5222917571230401	0.8181436878342356	0.4683629542504068	0.6406990480051004	0.38730528166862355	0.8231464137897067	0.5031743720572752	0.6387690764455544	0.34991041491395236	0.6630433811064937	0.5402325137402022	0.6286220100419164	0.09654986368400387	0.8004887426414511	0.42804986138797896	0.3075551784695041	0.6923017729329596	0.39724981010409693	0.5880299103625274	0.5349774074326803	0.5510198887733705	0.5482514907311383	0.20844192387602956	0.25695171163821995	0.3360125505005248	0.46640393433886573	0.5716859714871314	0.12130526524150888	0.32450549115279914	0.48386156340683933	0.5564546064962603	0.34283482187916353	0.796438189730063	0.06659547200830626	0.44404055958571426	0.12335865479849235	0.422025224337585
G7(+/-)	0.4076571509832507	0.05822322032438864	0.7925363427643796	0.0	0.16287909340434217	0.7616540876481424	0.20902360184231134	0.3935196281157199	0.1587429467492739	0.8564875337123617	0.5506051163530027	0.019910986808422987	0.8370179704208529	0.8026925897875004	0.621327282245964	0.7193108356813925	0.6295022732735301	0.46970205107474766	0.8792777243600621	0.15542168712001073	0.6337028310728758	0.8304036583019309	0.8129752859789751	0.04345370435136767	0.10309821881766697	0.0	0.7888593429331345	0.6939069864023838	0.29384899639412154	0.8706405496020222	0.3556963984217375	0.4187471025161004	0.1671108093905614	0.7577704464743376	0.4882198733367904	0.45424225847092453	0.13646937819821348	0.70490749665767	0.3200171103038603	0.12486182645517965	0.10175923548250966	0.7418909388607681	0.05487433857623187	0.27940310563891274	0.09495689011152239	0.4019980067872651	0.31433563982821844	0.18890130251680712	0.38426993069242216	0.807189716837134	0.3475331089279719	0.017472119808410135	0.8518507123290188	0.8162216878692812	0.7443386078292816	0.1277390810588296	0.6036279512745852	0.8966210449813561	0.5653531949792208	0.3833229549019585	0.7589755733872349	0.7979240557890414	0.02936205493986742	0.4936636714216541	0.8103880935198282	0.39235049425568647	0.628164507248196	0.47803471629117605	0.9468176805015531	0.45351022108427147	0.5593147512327662	0.3681396912772616	0.6130496458625897	0.4893057908723058	0.6373416203858654	0.003301386963194979	0.8722058587414804	0.3552817526222888	0.26228544536852955	0.6716690744149638	0.4144045668032846	0.6158815182487558	0.5337825712738001	0.4697587871985754	0.602063208194236	0.25805932760117994	0.29900017438533916	0.31523171537009886	0.5020866891963242	0.5341668166919654	0.0773054806181061	0.3796069482741181	0.5065905921125324	0.5347173003248735	0.43428510215109234	0.8592418618966653	0.09079412869032685	0.537849958921586	0.15926841756804921	0.4224472467378961
G8(+/-)	0.41011629938412714	0.0	0.8450538444492136	0.004884790864758986	0.09620785393794107	0.8090485218015653	0.4283024338236707	0.19082977226945103	0.16170929238543286	0.878638285096824	0.5996299585105425	0.020048246421313462	0.8233507612328823	0.8380124541107457	0.5378762158411391	0.7421839000080099	0.5782389239210638	0.47627513218190515	0.7745010817793239	0.10157774189263707	0.6402671773764022	0.8462704169184487	0.787096020535312	0.0	0.17834396450568984	0.07360670240033566	0.8177098802289314	0.7042705509152771	0.3651446406863804	0.8375517824055456	0.3434710320126551	0.46453361202532795	0.24057732438670948	0.792374214088853	0.44535438035876734	0.4103575346998996	0.11754517661890171	0.617042433274796	0.3119894153177853	0.039474658374614606	0.16564214947958722	0.8569108823340782	0.06778678822115577	0.34900600298174445	0.13524780832662184	0.43339758259559025	0.34511223839569977	0.0795318266501734	0.3118258774460136	0.8377218717587809	0.28890862698840003	0.035706224079455694	0.8373455530804159	0.8374201613572577	0.695424025316457	0.10944044635555383	0.6148241331889157	0.7604847799419963	0.7246897657126302	0.39815429090114546	0.799019681539255	0.7819794217405159	0.014053753703796287	0.5707171327473011	0.8416924051443192	0.43702176071692805	0.5690902893464455	0.3393726147418083	0.7992184398279893	0.46650053018186105	0.6712314723037122	0.2711272202854798	0.587683823380802	0.5170687883699413	0.6970494944228621	0.0365841227325341	0.8435329487354084	0.31049877696561906	0.25551397720797575	0.6457825342987112	0.5264750614608468	0.6002835191988516	0.5435876272839574	0.5362568238638691	0.5161942737105176	0.18080279385127143	0.24885010982674247	0.32456455089664477	0.46050725246355406	0.510094081864427	0.09762938747834245	0.34365713107710455	0.506404339284456	0.5477562010648983	0.4041201612992712	0.8385742932252529	0.13996076210507416	0.556584859126203	0.14873735279743291	0.4615948083538025
G9(+/-)	0.48075952952772777	0.02569492916028095	0.8501837228016297	0.0	0.16659496496952164	0.7299591191599595	0.417259591736897	0.467028772980404	0.08131428279579817	0.8805482685397644	0.6398158099551304	0.09429352200412869	0.875982262265992	0.7995581160668418	0.6060844859078733	0.783448148168777	0.6224014633671633	0.39358836161366184	0.8629477378726997	0.09294895629511121	0.7802598030902994	0.8069227661297527	0.8479008013857054	0.018132914174221675	0.14493659537428658	0.060818173133385105	0.8446721126232111	0.7270233520291315	0.3460136076435015	0.8146583919774885	0.35499871539198197	0.44986345742468964	0.1836879105218089	0.6950236886456919	0.41320267897508284	0.5134402839989299	0.18696597507294005	0.658390855944737	0.3618184384979708	0.027089099975830522	0.07689630185444145	0.7437012890399076	0.0996255108174142	0.3540189586399931	0.10031022887781071	0.40089143904956165	0.25973359247096095	0.1440192493310259	0.3522149955327885	0.8206083772482925	0.18588542009194442	0.07403274811286441	0.8056575799451068	0.8533697852871354	0.7337551687532908	0.15540471808059284	0.6930758546767168	0.8418133860532431	0.6730014868537623	0.4324189856254814	0.7643619999830488	0.8199781766456606	0.0036369419680030014	0.5246786898707113	0.8761683802414512	0.4217593495281582	0.5954414370946103	0.40080574171560973	0.8979480240022386	0.538689412472436	0.6202488827487659	0.33562448256181054	0.5511740113356357	0.4591534583563935	0.660991251264815	0.06795583957149381	0.8233191721453623	0.3673987262036262	0.3040552452432765	0.6410392093734579	0.4116450892262185	0.5871649963713635	0.5398726344150183	0.5319071537167314	0.6727816538229237	0.2639636711992211	0.2341412927560453	0.3528439111254528	0.40191853980111225	0.5110032968364095	0.025361298256151736	0.33479166222004614	0.5407924175933985	0.545863588145533	0.39216575740059584	0.8593282272414512	0.08350294118808753	0.41922536102593605	0.09862287780419371	0.3886403929622264
