strain	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
wt	0.12291465122312782	0.0	0.33230882021548475	0.3637596966960275	0.8506418904276836	0.03196648418522797	0.4515931202498439	0.8428126517387474	0.0	0.8287242664558446	0.4480009683602329	0.3342507820898765	0.46869550951301076	0.8693868063676219	0.033724697484355366	0.7936357471490894	0.8059423732099659	0.8315238115438283	0.48407203101667845	0.8165395450570045	0.6915414655934321	0.3936506150331569	0.7694611803708492	0.7700366777859566	0.4601609577361241	0.3429455914974911	0.6152747339591089	0.4893344729801337	0.4222119655037527	0.05241644891091283	0.8632903348610688	0.8531060742057209	0.4258713961996434	0.42137484904377914	0.4021018340167607	0.14876652730758186	0.027212917735199422	0.8603055460653508	0.8077917728432712	0.7735106421456439	0.8164174745753653	0.8198197304147267	0.892119818664013	0.2746391290433221	0.7585780147788231	0.8173241126580536	0.9142270354779441	0.4128949521274706	0.7922947124720874	0.8041125737258604	0.12787363043634048	0.39773683578288754	0.4135766393031838	0.42528576505826265	0.47161942955373787	0.27175303302042214	0.6677321460529477	0.4288577912680293	0.3400952413664537	0.09425192615394351	0.27462764036351445	0.28984301068388557	0.7955121683918172	0.5718457357404558	0.09634210636916508	0.13442287116672705	0.5041363899338539	0.5828182754700629	0.48420870471824606	0.3258197154890511	0.49666911926629426	0.470935691580095	0.4293943960399293	0.3579594263312601	0.4895026438771727	0.44997011488501204	0.033354640856504365	0.45765643313909715	0.8087051998619197	0.84477984459191	0.0	0.0668426987219723	0.7780368682972536	0.10914826192151364	0.8407448031476472	0.8897810449573301	0.8006114269905397	0.7279495525407186	0.7094256183164299	0.05779822925012525	0.10959631267001652	0.6982201187545739	0.8284810257611988	0.5633120583682808	0.45292830626095015	0.8214442562031943	0.0	0.40472474123355046	0.8695940662351873	0.5390255754539536
G1(-/-)	0.0	0.05477239171854448	0.30209455118626266	0.3025196487479173	0.808153212026682	0.01889732851000631	0.4813100642310962	0.8790995804994695	0.0	0.8969623359788853	0.4063438712465854	0.44945448794162496	0.4557884434327937	0.8115885813702182	0.0	0.8307828173175015	0.8135998543029039	0.9327665537738979	0.4467285423675961	0.7997498963424368	0.6609627095263443	0.4155694198270746	0.7631066609516048	0.743845426974188	0.48097612365616516	0.4510393200331758	0.6779367353130515	0.5094464409524401	0.3757650387170314	0.1468458053718502	0.9011956024161317	0.811431391990073	0.4561682935791889	0.4856748040068229	0.37288263853820486	0.032223921046673015	0.0	0.8580630946571476	0.8192679322395388	0.8352759214807615	0.8235628003533271	0.8211270959392877	0.8721165951568978	0.3440480446634841	0.8864033405162567	0.8508421166470006	0.7941034939415883	0.42188391221393556	0.8573198323679189	0.8640030095957171	0.09666079101503715	0.4424343806861019	0.38399449007622505	0.50015028506136	0.46013016326906875	0.29915428612002226	0.6888338938007046	0.4345761024627562	0.34450618662028654	0.0743551338038376	0.2876578547847679	0.2640066527197869	0.7509746091595557	0.5540350768187914	0.09629354764993543	0.0	0.5315247972754004	0.5592269516656012	0.4704307727699497	0.35582133962979595	0.4787273076544003	0.44254384678226805	0.4207846259286462	0.4321284813201307	0.44717780552576003	0.5345361412326382	0.08838267473290037	0.4276479831945478	0.8068420189706363	0.8559308207543038	0.004720036927493551	0.07460571365548234	0.6665540900439355	0.015690220814310797	0.812846691620804	0.8121398451510519	0.8363674810542314	0.7664574489665279	0.7272083243615809	0.0776279708748969	0.07602316964128047	0.6808890264462445	0.6975243033264343	0.5194194129524022	0.44126027164270926	0.8599731122194226	0.09975665037413876	0.4011308933978269	0.8186712401940993	0.4559738813848653
G2(-/-)	0.008345156188352253	0.0	0.09332215851985451	0.19680641515449848	0.8383652971424788	0.0	0.45808713188793393	0.8396097850388166	0.0	0.8431201466551985	0.4458414099973117	0.4139066503152728	0.41893181952899766	0.8397000083203143	0.054236554171586994	0.8564447735029637	0.8397067529634453	0.7544509408652753	0.45888771151850843	0.7945562126685249	0.7804803105389682	0.41434898062010095	0.8116757411541977	0.8995529944390563	0.3930678401306828	0.3932170576258332	0.5990848202966718	0.4925214689829958	0.5754849387455042	0.10799069172158723	0.8744199173728308	0.8627580916404942	0.4483283930403655	0.5080070467830423	0.4331326259926555	0.0714165684873606	0.0	0.8524930643087408	0.7887387070325548	0.8280212118879565	0.8126320627996437	0.8881529651492888	0.8801376684177943	0.14113429360601926	0.8201486209962219	0.7222907241352406	0.8807586344306455	0.42167099709771344	0.7903187836082607	0.762567316513805	0.03751093032640317	0.38518958659926816	0.4041080997501953	0.4663270844937884	0.810361505007935	0.3114100843063551	0.7212887651280806	0.4476739789906373	0.37237025008650015	0.08289851291090579	0.27075581985880687	0.2461634269154017	0.8017612184084587	0.5553760001473891	0.14007764168320064	0.06628714933354475	0.5418191339267185	0.547690902049463	0.5008807262986197	0.28064125319296923	0.4886312603924039	0.48092194082925516	0.39336436209702774	0.38420510521712836	0.4378610664226498	0.43599172294287897	0.10519741121579491	0.37729211196226403	0.9181393064263171	0.8201317140887963	0.0	0.07088741183291322	0.7949583157983978	0.019107459421272267	0.8036235107709022	0.8214035744734748	0.7474140756062826	0.8511074431260656	0.6939760814248467	0.0913394915259956	0.10274972886150681	0.6832555779218809	0.9187915976795681	0.4581282123471951	0.3975469946991494	0.8034002097885174	0.05132675752559824	0.4141331815561314	0.8331453000667958	0.47726355243791363
G3(-/-)	0.04513379549247631	0.0	0.010499054992288832	0.35822946731530914	0.875876388086194	0.06216397244361445	0.40120533099208494	0.8268989906820622	0.0	0.8556450863385286	0.4514442687627369	0.38202777308779573	0.41815589201786124	0.7442169666707091	0.05453998092974116	0.8505151435383616	0.8939010198485702	0.8106645849814798	0.3995687596415805	0.810547631535864	0.7421899127598641	0.48775073708422834	0.871359244123406	0.8061300813576189	0.4457863469245999	0.4931926709800312	0.7117499788104202	0.483588122365677	0.37590216823668765	0.05858672846376662	0.7818388849259605	0.791274924351681	0.39266710785331715	0.41293342434227276	0.4290545768515716	0.11844261035293006	0.0	0.8539513228395936	0.8343761735228629	0.8265007612335005	0.8501231662037018	0.8506927109843584	0.9162174312266353	0.1871661620974003	0.8176278872227476	0.8163159055845944	0.7911521738979206	0.4901986395079986	0.805637698094559	0.8051079701829431	0.15807020290285786	0.38698460938198126	0.46923075679686294	0.48317392581220187	0.4255013053455691	0.32305633347337565	0.6564983138580505	0.4668876858874859	0.3516859367264283	0.004198290558713565	0.18628407216622797	0.29046289121016844	0.760280877633944	0.5411618279488462	0.1187874438361882	0.038016098879734964	0.40906182728641266	0.5016445606905963	0.4459131196904053	0.3277145684020871	0.47347877180402365	0.4882388761834523	0.43666998800962986	0.3328065846627946	0.4462661163995758	0.43009729005015257	0.030827252397843126	0.417419927942264	0.8019852392228437	0.8919273471092724	0.042779244936145294	0.09304986699047747	0.706103154704186	0.0607907143085449	0.7998346174579943	0.8753286535569123	0.7573781665299174	0.826189697234436	0.7347224326384728	0.10283403343543787	0.09529375501514989	0.6137579504051458	0.7416689635859626	0.5102220938215547	0.42930286396574574	0.8327297540170682	0.0868204912456437	0.4030667853997708	0.8628121738121983	0.5121568436326454
G4(-/-)	0.09599909590480701	0.04930187446104184	0.24122289439744185	0.0	0.8162627144106296	0.0	0.41047733042378765	0.7936160560019365	0.01694148468794964	0.8373467376352159	0.4615607124568453	0.3935863353123123	0.40860000853650164	0.7306356073033972	0.023252858254091666	0.819938650781932	0.8445338813390876	0.7660788049871442	0.34966157700119477	0.8252803029979083	0.8031117730319638	0.46666349896436665	0.8352823318643355	0.7846401001748858	0.4590803719675405	0.430615555748812	0.5932190195506643	0.5195174435034626	0.468962988846907	0.13410386118479764	0.8082790858731527	0.804182908475734	0.3769116230376318	0.4771174324701272	0.41228318472439623	0.09903724612245203	0.026711591194899697	0.8436313589125918	0.8485822460559045	0.8655651507459411	0.8753126472167343	0.8328882703466233	0.8449120618734496	0.32017616866591453	0.8390548454357057	0.8778213350946362	0.8582441732160528	0.4677485063818898	0.9032533267742745	0.7656526626819988	0.023882747541436006	0.5103346215680541	0.43355913600000673	0.5066268689660589	0.4580429497728461	0.31969883760868917	0.6072204815379841	0.4895355297857699	0.3960140314775189	0.07576613715811316	0.28720036222963646	0.26649942864451037	0.7726666933043831	0.5428902433067523	0.12327410354568762	0.09975041538386023	0.5153215554210551	0.5620992270456127	0.46256309448049876	0.3711691949044914	0.4664540545270485	0.3393125429389789	0.38742461259766187	0.4382431546490888	0.4158458075864342	0.4402842200783898	0.08302826544308699	0.5310503260966968	0.911298223605643	0.7636507086096037	0.062206998340578266	0.1099664838173879	0.7366295625549282	0.02726332023603833	0.8132359152336182	0.8089513268586488	0.8140781545863018	0.7703385352941047	0.6955803603432426	0.07330467966352265	0.14073844826613596	0.7221028581295779	0.7834378583079926	0.5465754547486931	0.4218871378286059	0.8659563205673967	0.08163278531879185	0.37292890826089037	0.8493100003034459	0.5089746809038147
G5(-/-)	0.8262097266705514	0.0741123793114385	0.3633403347558	0.5178416619216815	0.07462342553257559	0.839465195768002	0.09042278642157212	0.020992867928496955	0.8109871308689525	0.07333220410936833	0.7518639332491328	0.11584455659162725	0.09571985227632909	0.03736688075591544	0.03714043933043975	0.7919093288231995	0.8474805256354244	0.8450838020094095	0.4820881005696153	0.7995348270030691	0.7951653881075169	0.4817300071557312	0.8314487444250248	0.8499485844864629	0.3966498923272638	0.412183220587475	0.5326758765602021	0.5708864884773399	0.5020522308719922	0.07166069156164187	0.8538504082584704	0.9327951993512141	0.4089495478952488	0.5136780173124397	0.40821379131254426	0.04768583865662779	0.07597738475270846	0.845136161216574	0.7926204740442584	0.7838373210965167	0.8535039286390534	0.7449052695692049	0.8713698926106036	0.32887789991171945	0.8287698946420409	0.8170218197950425	0.7872801664558504	0.44831986937070845	0.766967400879539	0.8542972796043269	0.0842652835219916	0.461321270949171	0.48177240987828196	0.45007840303669217	0.4399758448100752	0.3010119741944329	0.6087058353264886	0.46428968279783195	0.336049554114216	0.0	0.26868232881963117	0.29353851054887486	0.8309801040272288	0.4986760068197604	0.13909450865611617	0.0	0.5067349055899089	0.5477267224419522	0.4882343825806442	0.34400528548436665	0.4465643358703296	0.4498019557281978	0.4432162271323541	0.41976525788577834	0.42875646379500937	0.4086082102171193	0.06860278917237916	0.4190636057160469	0.8436747992184261	0.7725331591924236	0.0	0.07274262248375074	0.7953529763352098	0.03250524985640368	0.8713895858021684	0.7850383809831054	0.8021146222495242	0.8581082469878631	0.6990610190770461	0.003096917789589948	0.06695835485600056	0.7610120145601676	0.861854747687661	0.5673461234724708	0.429026248610651	0.8417180463092496	0.05604627535583693	0.4563608099421886	0.8381073915726641	0.5175387042725408
G6(-/-)	0.05746617130453385	0.11176311516883704	0.3175366514242724	0.3536669467242798	0.7555577791972006	0.0	0.46680852506227827	0.8938527091927517	0.013158429454890855	0.8186983946852588	0.41364930956618684	0.3917488822903826	0.4596696192308959	0.7543867349151809	0.0	0.863213920250648	0.8206008691370554	0.8639373079839422	0.3861677581708721	0.8387812303474868	0.7894262367122902	0.4778276878590045	0.8202238803350088	0.7458396226784577	0.4831387548505196	0.48269164849562396	0.552417461678072	0.4941589165481885	0.4212707341497169	0.12372613449778033	0.8538341851286012	0.7566268602205334	0.4225101459221589	0.4577306604981366	0.4360808914952716	0.028450123133176537	0.0	0.79483657817397	0.8276957096638816	0.8476883041005467	0.8179105490622508	0.8168665547028612	0.8000788184397217	0.3310661069489449	0.8459038934051124	0.7971525793882945	0.87686308241182	0.44447198781644043	0.8596361147734936	0.7952641371571519	0.06843643192888248	0.41641552166248696	0.4229113104423939	0.42303270317432795	0.5485825015449022	0.28975846734943794	0.6666099688830999	0.46189945788385406	0.3104868824619798	0.0	0.2327317608467344	0.2086419031369428	0.7734610174903092	0.5260737904783516	0.1493605158095089	0.05311068387225879	0.4932178480558472	0.4911650569110361	0.5023600501425315	0.33535974148816794	0.44798271916895993	0.40533006541957456	0.4186361841161953	0.427870441691662	0.37477163321323176	0.461966805137274	0.14250563761553078	0.4774318274910077	0.8192865323536369	0.8303516603271305	0.0	0.022212253909244566	0.7029350209926369	0.013055094147596638	0.8159258364458817	0.866877106477073	0.7500101905038947	0.8792301458071817	0.7953857679162776	0.03680717592523747	0.09178040149106782	0.7058577991272339	0.9190399369983516	0.556061321520006	0.446001222223525	0.8219460102865124	0.1061852995604905	0.3944698605923633	0.7742689825503904	0.44501124703735156
G7(-/-)	0.045854864591764896	0.0	0.2900818626066107	0.3855269083673286	0.8385621828836735	0.0	0.0631410394063288	0.792157096590966	0.060416075872750434	0.8006892315036869	0.43222569172836034	0.4223539206099512	0.38923937262442343	0.7969021898877485	0.03685639042060801	0.837720815132403	0.8656968186223717	0.8731738448466625	0.4972358537960718	0.7661238741184047	0.7661594715816893	0.46001835777595695	0.8599345880783327	0.7693361045132244	0.48259410686029397	0.40254894352215476	0.5504510781055388	0.44164534346932643	0.39610598531065105	0.06090391219192061	0.8484863690669878	0.829921352724903	0.5059418925106218	0.4799248602936787	0.3270604126146911	0.055300584627008736	0.0	0.9416521340733642	0.7844564827977079	0.8472861404610109	0.8103432838570002	0.8128051221310131	0.8810564325634446	0.3202406343215475	0.8647650386973178	0.8108967958265513	0.9045610989315381	0.5621807417534918	0.8776581370255403	0.9030948696039904	0.10236070568078162	0.41177615282896035	0.39580937629412394	0.44724949903594685	0.45627924430958144	0.3051851585154225	0.6129445565361697	0.45485322774984677	0.38148685737772753	0.037906168649912066	0.21686732346337423	0.2249322132378075	0.7113840488390801	0.541623957674159	0.08636557136700183	0.00447797464553056	0.4794061228706983	0.5458586324469271	0.37654910599133046	0.21656466752080886	0.5180087957424083	0.42783219623452884	0.5011510316837327	0.4561548195906431	0.4649851059261468	0.4090372397037116	0.1347535043754324	0.5106616397193445	0.7890665528823864	0.804060482802285	0.0	0.0	0.6820190740327665	0.03667238589291204	0.8805892373604098	0.8869241784514416	0.794671277923456	0.741934932385439	0.757522459980067	0.10194021794859806	0.1412129911248452	0.671303957742031	0.8799005593250141	0.48469275952558727	0.4356208427920856	0.8732690805342426	0.1186071199522703	0.42475641240677015	0.8653952640292117	0.551263327188293
G8(-/-)	0.04074325455978333	0.06142539183630613	0.26697648973999355	0.2955813656438359	0.8583696300335685	0.03419375620242489	0.49527763840988187	0.048479295371024876	0.02375705309193845	0.751457604366466	0.42370310658929433	0.45944733256977094	0.4838039800379739	0.8727794400521962	0.02310861569233807	0.8464725497057298	0.8807392511801536	0.8030392194757283	0.5054098258328102	0.7887240245770618	0.7044456026449492	0.4552247536543927	0.8500156638307631	0.7759659513116399	0.5086002914977181	0.4891688417919754	0.5849084691027151	0.6061257187473488	0.4552695463805728	0.011545522785340176	0.8851698496658196	0.7442153396024128	0.39409221488318696	0.4746089309355434	0.3919954755883055	0.06384770847297716	0.059156504129931745	0.7653046482427744	0.801072443117513	0.8446663485175518	0.7889575320394692	0.8028190427705456	0.842843561192549	0.2571719000686166	0.7292564906193003	0.8619696377546281	0.8827682534320657	0.4178962070286498	0.8197971601196621	0.8455505434198105	0.0	0.4009920056337973	0.4239199818534437	0.4448677302933418	0.5107221296559529	0.399106362657071	0.5939955752955279	0.4887447338391262	0.38618288838335973	0.011440704207658291	0.29469263150867914	0.15740852050620022	0.8170257635021556	0.5203339405375623	0.1164791051404403	0.03030398069958258	0.5222311106773767	0.5168148834888566	0.34146311120895406	0.22749649115371837	0.329333660575249	0.4031603939559606	0.46122078058871935	0.43619784532775807	0.4038380144714686	0.4106556566823063	0.20169983589425147	0.47858068002627646	0.8007042970860522	0.7780316847979113	0.0	0.12803951805725705	0.7512106629070202	0.029901496032576743	0.8973289270292503	0.7883237139425688	0.7920978355092895	0.8428828753982113	0.7156965798529193	0.10641010554878277	0.10336132923475728	0.7411239843876887	0.819273035782292	0.4957246473833443	0.4305430257213322	0.8403187552951645	0.06782332993736968	0.4702083815503823	0.8268109753070059	0.5346803564366324
G9(-/-)	0.06851985691728499	0.010242727394994574	0.4093967875269902	0.23462003534131046	0.8706503659235663	0.0	0.48522668775397576	0.757814458226764	0.014475029245147474	0.8534807883028519	0.4178559932555076	0.4367070523824399	0.47464422532127976	0.7764716539663032	0.0	0.8320834262468905	0.9322544180980875	0.8304827809938581	0.5001007161053214	0.8059417691122517	0.6976349522573232	0.4339849411800403	0.8491935387165596	0.7694024092796374	0.46592791668534556	0.4896110196526981	0.6075707408392592	0.5489113349150478	0.4199290392708392	0.11426558480343003	0.8843385285926169	0.7734697726611437	0.4508163347760371	0.5143688915626811	0.3967925770256152	0.12775444317290488	0.0	0.8079985056171103	0.8377478180626262	0.8372598248993381	0.8321470191752253	0.8867927182988097	0.9336578083976719	0.2086935697636868	0.8521032816486711	0.8228589966728266	0.8092624056544063	0.4435056579243189	0.8293223471292792	0.8458262492872132	0.03940818499966315	0.5001614118482127	0.39319928152849454	0.34349905009894305	0.585136261769112	0.2988235925244387	0.5750483091528358	0.516870817181416	0.39926054947444	0.0026550854448397633	0.2804162031192466	0.3096905442282666	0.7644506888493856	0.5047886042533255	0.08735990544299321	0.02127777496743715	0.5294461751065223	0.5551357454196769	0.3586849176375434	0.26399169759346147	0.5156241179180284	0.39128590434265054	0.37790677809860845	0.416473967356191	0.44135532466887584	0.4387534483004534	0.015052698828527116	0.5159600908848376	0.8485115259319629	0.932817825312002	0.004271985108843883	0.11772755106161552	0.7037559517347687	0.06290900133508619	0.8562923639747227	0.8461773170179036	0.8026127242570493	0.8609704305088026	0.7700834717893936	0.06334356232576174	0.17383963387724222	0.6842924420226204	0.8660912730518331	0.5309975289218863	0.4907969731695298	0.8372210324186788	0.025638663126283705	0.3698710459333027	0.8821713045984175	0.5078911178636565
