strain	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
wt	0.8764754245617072	0.7332046379491048	0.5139087109989657	0.7606976708508435	0.46445454184117285	0.5538493190670353	0.39000296852575467	0.35723336240623416	0.46066269734029014	0.07575242990673706	0.0	0.15950022846909978	0.8601541366077835	0.046754601141655666	0.6129959345474641	0.49865451802298016	0.09979958205123379	0.8402350122828849	0.5262777913054694	0.8000180263612313	0.46725600139118256	0.4392467597387958	0.4742121545065977	0.45773193939406126	0.6926771818964701	0.49855675335090016	0.7376045933236022	0.214512408473825	0.8409210590739684	0.04107046205556718	0.7822461007530824	0.01809887956731297	0.52514624532423	0.24167394594627856	0.739814790591306	0.41693160327983375	0.32115929982816666	0.8919086426473221	0.8204813177559075	0.858534767240062	0.6081357597905246	0.019073481719235424	0.028632772060418383	0.43508391680677844	0.8292310067388505	0.8315387849378445	0.44198639170346776	0.033759659144504815	0.028541553588234465	0.10502860285563592	0.48312677616180505	0.695923908727203	0.5375638191670802	0.1611270362126635	0.46752726687152113	0.41321882087952116	0.4063411396146765	0.33987839942492315	0.7337026560934549	0.8484742353412661	0.4167061207726353	0.6936297826128319	0.3967059720543457	0.1549300949496052	0.37399221019530643	0.8071675809210812	0.5398697242803077	0.40396339391141584	0.3259547179646262	0.4171641966758976	0.8472689891970706	0.09419858393794935	0.6704955419378946	0.17095017409724672	0.01103948438364204	0.4319217058509222	0.03775279550071735	0.7008052789755835	0.8231888796933108	0.9176522398827893	0.3216822053918239	0.2009330026277394	0.6463117503142781	0.054594640095943905	0.8299904043047569	0.38553691928388334	0.8624148673229639	0.7898067563785964	0.42982277056781926	0.0783165469638719	0.09030974922692521	0.09506179245308237	0.2783610271340122	0.27842594386575104	0.6094957152934541	0.3943757118288774	0.8274150705652671	0.21319558497888433	0.028297812078526198	0.0
G1(-/-)	0.0637687426586516	0.053391895486357664	0.40961262891581185	0.08968488792626804	0.28268024732615915	0.3307154045053923	0.40060095566645065	0.2449352481694814	0.4466770963639264	0.022267607090065766	0.002787348269122526	0.08045035747265138	0.8469366394205599	0.040215507343406814	0.5965749602569099	0.5564715166096104	0.07253963113784354	0.9018971794137799	0.46815659658902053	0.8033040228953024	0.44764159347738297	0.4930365899674594	0.5311666281840969	0.37678054725623766	0.836177883568842	0.5029690671300333	0.8665572332362841	0.14375772085959984	0.8859220170160946	0.12542820706498156	0.6246411569940751	0.012047461096527901	0.631622741457682	0.2822134884917372	0.6455726386767382	0.3771529315410635	0.3315164824053547	0.8680426443799123	0.85220463385044	0.8493094200562364	0.6945500874959358	0.06317179358698186	0.09408519864474085	0.4563871617096254	0.9720314727473508	0.809241381410973	0.43570770131717845	0.027035101179371978	0.029712823874172168	0.14486925161656583	0.5555929317690715	0.7152469471226226	0.4520626138330656	0.0656141455900514	0.4253784428804753	0.4195161035369578	0.33132652274092833	0.21836860262121177	0.7398573426813314	0.8346316649701633	0.3585093172063693	0.6591237125740289	0.4141733793198779	0.22211523718872472	0.34021688711895864	0.8198594427524658	0.49434034202602084	0.43108246783327125	0.3676525056908497	0.4193522822311148	0.8702841577333463	0.03206716600669059	0.6800909853352887	0.13284191548062685	0.06544263937772712	0.4759183942801745	0.0	0.5703837813175525	0.8239725609017675	0.8440715364036648	0.23211408787735982	0.26059107697936756	0.6134598754415941	0.055542449176870345	0.8210862507736414	0.43470277456798045	0.830998012055689	0.9138326452953451	0.4419742364747821	0.04329923873836319	0.0954230346397164	0.0772196548965593	0.3099885129280074	0.19991128975243552	0.6380243838233468	0.5819290667056601	0.7662322095871428	0.2185089318070466	0.0	0.029236243437357937
G2(-/-)	0.9310405535386638	0.05507041854541845	0.4342818587407266	0.11538375117674007	0.2796888870721359	0.33782582491918833	0.44381236049842454	0.27654977578697826	0.4035205178159256	0.019601607334988228	0.010160935399576883	0.17184690849531256	0.859469590451126	0.022365502407080448	0.582899080220353	0.5386946216852593	0.06951996612540139	0.8328602905298182	0.4859737937728839	0.8462553875551753	0.4305717086938685	0.37879621934159635	0.4588873994885034	0.4371268552275945	0.679804619992904	0.39265303023608533	0.8701984080042305	0.097733244191725	0.8629938682149797	0.08704953185684276	0.7729102499228385	0.08401394377001549	0.5409999980415687	0.3147940067167311	0.5889280406761549	0.35460100453769783	0.3360959791822364	0.8578165838037575	0.8667184441901797	0.8851460599495553	0.7210070233353221	0.13265031534776484	0.042150188670020655	0.43633771318011544	0.8655490435262246	0.883394887808762	0.43453822747375354	0.0	0.11672438282988931	0.09827873418733772	0.5850920308920063	0.7150993423490114	0.5376963385214936	0.063109447981976	0.4431230185183105	0.47088615330002953	0.3820386324722617	0.30175238324177633	0.6844732795893083	0.8334245658088181	0.271080879079658	0.6680646998492165	0.42795215798884667	0.14203157005682074	0.3368588104911731	0.8436388966246796	0.4533208319360345	0.40686638322698027	0.34504326814050734	0.4165849543896555	0.8267745123277203	0.08440903888871186	0.6179457310916772	0.16563080607403038	0.027950278581754463	0.44693110719970014	0.14379203205847726	0.5267205880464794	0.8837538874065878	0.8525821590941296	0.2557643872591091	0.19004664769111554	0.582397550910209	0.04821359599110004	0.8460745381317106	0.37167916844292	0.8666069474382277	0.8598364409908932	0.4069473556535121	0.013831478579475193	0.027886156277302687	0.09716764085434362	0.33935149353428223	0.27996012638555645	0.614528618784507	0.44376232038412516	0.8268725871784948	0.23882523679557394	0.0	0.04203382229356549
G3(-/-)	0.8595762827438204	0.8075655415415017	0.0	0.813560659636755	0.4071904883874256	0.5174310871216018	0.4315881269505214	0.40565729440053966	0.4257846252564406	0.06748699655785337	0.04410320438077475	0.11445840263694536	0.8341093591212803	0.03751506060352921	0.5446000839371079	0.5001274184711343	0.09194882053275234	0.8803620802633028	0.4622823318615026	0.8254966623811089	0.3848627039656742	0.40109437368572365	0.4082644620158262	0.3541931798909966	0.8416083643423388	0.4881438664674807	0.8617510177469107	0.22473144108746487	0.9137089882677781	0.09507079128090526	0.7659887736613991	0.0	0.5745354884889617	0.3548921018531622	0.6230576455104986	0.3735339323724794	0.26569135503904345	0.8618258381302341	0.8101287862495709	0.8051831704825891	0.6147001361873373	0.0038723526377116343	0.1276313051256603	0.5147552251881746	0.9144960587723379	0.8432494873895405	0.4098192135171786	0.05990003080820346	0.0012015646108919972	0.0	0.5741428011780506	0.7615074014893959	0.5102559812592365	0.1641619845163281	0.44823911330319105	0.44331519870495817	0.39115029008841395	0.302632520800821	0.7531416146839562	0.8870559144026201	0.3482522388334323	0.6575392610862331	0.5015332918619888	0.16136502148083406	0.403386871459961	0.8090666480379168	0.47889084426495665	0.38012572707580156	0.42346070443521905	0.3596568280368241	0.8093152266790875	0.0883649854076246	0.561475112996424	0.10082623562905832	0.058353873711334305	0.460015295926679	0.05879363924540888	0.6347668538211478	0.9605212307649196	0.8887563713146551	0.24895184904283763	0.19568674646511006	0.6305227738582603	0.09293693266985535	0.789644312435753	0.3608927347382826	0.8688093159425126	0.8560234274577495	0.43530239924193787	0.0	0.07931145475660568	0.059057003279934746	0.35091393810662597	0.25501776686667865	0.6221722198313778	0.4560235206853802	0.817093627220091	0.2851912402417717	0.015254712322325477	0.008427071928026395
G4(-/-)	0.7962593416469723	0.8820298651190671	0.008863197165625052	0.00969736915156715	0.3611657886867837	0.5580535912769555	0.46423741578322897	0.33526004113288543	0.49094384970544697	0.07439889990941802	0.05105352081692726	0.13095316139198473	0.7532942757887933	0.007777283671227245	0.5772593753064065	0.43521029386487453	0.07727972741095969	0.7958022287409751	0.3961534496654236	0.7888104212681485	0.5225614786964881	0.34982985706686714	0.4534362240351487	0.4346853396614401	0.7318558128850465	0.4704518593598357	0.8690760305451101	0.14874907547686228	0.8682538194731636	0.09520530879224906	0.8333485934849479	0.03306350062176028	0.5018519636602841	0.19384488828438642	0.6435145063045687	0.3657060002511525	0.2507912503189174	0.803379919890177	0.824067552094844	0.8490110016232082	0.5874578895215767	0.0995796069519802	0.08023397965371616	0.4137641297860078	0.8437327626998317	0.8875144140574013	0.5133439733230669	0.007927267951667882	0.05731580329542067	0.09541422448957615	0.547357983193721	0.7409267327227097	0.5114309090151746	0.1501632686993502	0.4395759464071691	0.45791870277326563	0.4290806917872978	0.268247724437304	0.7857911092913039	0.8426826903275298	0.32802643757453137	0.6742890836513092	0.4161959783157982	0.21158640193745018	0.41631866082337715	0.9115950934949013	0.5669649035682209	0.4226145882522327	0.36835132966966355	0.3940583631126226	0.8105098442464366	0.10736665475559012	0.6327767830659845	0.15363906312199357	0.016068455109084695	0.43532710300492067	0.0	0.4411279977849755	0.9195472920867204	0.8312398096121419	0.26594290735499293	0.16515200416456194	0.6103013642136007	0.028881692184373822	0.8818718831902558	0.3371781667198167	0.8474088991616966	0.7561632435996172	0.43603762171392413	0.0528160790357138	0.13559929625492412	0.13367216007044536	0.3946315804134361	0.28429012754842486	0.7123208217647318	0.5360606176749345	0.8507140641254962	0.3258016574420121	0.0	0.06404359578334419
G5(-/-)	0.8249524881012257	0.8112330650847482	0.4786971040248861	0.7726646998541166	0.007524785896390941	0.08927898301960176	0.36497790583374273	0.10524058558659219	0.4703227353978924	0.025907426196519392	0.0	0.18713446631148176	0.8776424344863389	0.04995954634733776	0.5650987371426829	0.4955809047229768	0.09498824061444286	0.8171735087753027	0.47013648286567356	0.7673587092332965	0.458165714808244	0.45501802694958	0.5297882217855765	0.3980193442266211	0.7299996307808794	0.5266911020884746	0.8516557604113131	0.17015762233994614	0.9695471451795932	0.14365919668799243	0.8395832293122589	0.08606598567209908	0.6098320743280812	0.28375764889080074	0.748324131433922	0.38098685658361525	0.2713875434515896	0.7928649584174292	0.7911235729027153	0.8460860890659586	0.521881809106182	0.05118746169384538	0.12487462968398937	0.41792105152021597	0.8435887046202835	0.8400994627231846	0.4840247497638078	0.004119776761629285	0.020695631033835465	0.0867694853095577	0.480153842968347	0.6755100386232775	0.5731662387056888	0.2206901610611307	0.5435854074734445	0.42706169757051987	0.4690745215657569	0.2554352962968516	0.7705160422130303	0.8147482709736338	0.342894119593941	0.5975883094713427	0.4253737042895961	0.1488586320878463	0.39746669561900094	0.8671832526928831	0.4979830563528509	0.42445694949410256	0.4097045321015583	0.35116923972096237	0.8618845335041508	0.15964120541693513	0.5985551560190333	0.09721020528162069	0.0716133448384537	0.4263447324100479	0.0	0.6682260451683825	0.8485759278932343	0.868464071648603	0.33084707074488084	0.14889349651646236	0.6085458946803131	0.08248136756361683	0.8159175812792796	0.5081217064457193	0.8655045766383923	0.9138542443517853	0.4715348515979304	0.007190366409262308	0.08865968932514384	0.15221900223720655	0.2547891635152038	0.25931143589006944	0.6239086428294099	0.452484921379165	0.8337672293315062	0.26614518004563464	0.01914442956547824	0.012378560777554897
G6(-/-)	0.8601964935662422	0.8281062026867644	0.5190520850053376	0.8720643262302678	0.43527746477461154	0.0	0.4412337020347486	0.3922142651329024	0.39515001680316925	0.0	0.0	0.09383409566812825	0.0	0.015279710250554508	0.6380674243375055	0.47255731146030205	0.08317188999640654	0.9016615113170738	0.36774171445735343	0.8047092399445056	0.489769454255353	0.3389201668352	0.4839979064692675	0.39777434883455065	0.7932877150822092	0.48908188715273426	0.8518261400782403	0.19536508144022055	0.8283670250693012	0.08407439701141935	0.7813736436352255	0.025181124681574386	0.5539072327095496	0.2710244747352004	0.6311737378792667	0.33282083326095546	0.2651515733076465	0.8081732603652011	0.7412854991731699	0.8517941114878569	0.7332331769970927	0.06790030390530216	0.11820692644563303	0.47610749468448404	0.8642192052575226	0.8970664756644532	0.44186348038639395	0.12134369994090466	0.045642530873346764	0.047776796330787644	0.5149969561676793	0.6714130763362877	0.6262757161171075	0.21899124790435498	0.4771919600534945	0.417132143460544	0.41879340188679415	0.2651608748819279	0.6974328848211597	0.8340998018262582	0.26017097901346475	0.6852745234971912	0.446245131589389	0.23627542868444693	0.47181208208559955	0.793957862232854	0.4768672470179791	0.4725533968449495	0.4618604307414696	0.4182008863325656	0.8633543735531563	0.06765492253658123	0.5994158841786515	0.20364499997590998	0.1666906634861303	0.3945992593582547	0.04728746120505445	0.6375793658337735	0.7655365378207769	0.8538164370632815	0.21571910351816478	0.2428867448135784	0.5883086614982223	0.12997111876384398	0.8637662670255157	0.3194634415895838	0.8238849406836721	0.8744238279458482	0.4732730920736518	0.059500547924989856	0.04235804737454244	0.0641082072529842	0.3804854529878594	0.26992164515448425	0.6186235979844011	0.46692635847793035	0.8172557687591738	0.2225964079717847	0.010482569508350807	0.02666867073571063
G7(-/-)	0.9435629460054678	0.8082190519250968	0.5409821517436751	0.8339672507877084	0.2928623901524359	0.3627050258324211	0.0	0.2725121968439508	0.37943781873268206	0.02481922412192288	0.07052239146707695	0.1265650423778257	0.919494331277486	0.8131341660112819	0.45436352909274064	0.20706059810034394	0.8903156031428727	0.8793267913469014	0.3716504807251615	0.7767713920003706	0.552218584148443	0.42311049016898405	0.4243414037373547	0.41904384047048276	0.8030563303736964	0.5467733838932561	0.8930535894658956	0.2402017170755875	0.9290213809094875	0.14682845596732244	0.8355369596701264	0.0	0.5873441854641104	0.28693976544512056	0.6439051507529955	0.33412492496408785	0.31129984542583006	0.9624311635686359	0.8729904190738852	0.8561465212881031	0.6805459571704149	0.025296817316460996	0.09915914402552291	0.45302809949557477	0.8130667096912747	0.8088499860164647	0.48749847316235145	0.016559769984016707	0.041889794567405825	0.12841882181066455	0.42591554069390336	0.7138484921432918	0.45945230048973146	0.10695520440875797	0.5099874558285378	0.4096390804648417	0.4544040120691881	0.19211356777216962	0.6832964669833713	0.8125730225570105	0.2640822231721673	0.606198615600526	0.39193789305781535	0.2510742084058108	0.4664673045713365	0.8714224634845226	0.5970196164684618	0.4585112144916078	0.4035995894702951	0.3569026671128317	0.8960380801973471	0.04855723629875414	0.6703109791180378	0.10905885389525768	0.07253917588450293	0.433766248243342	0.06886449170955589	0.6311609629660582	0.8624685829269917	0.9051122183733269	0.1931183025293349	0.27507783712201034	0.653011896009073	0.0	0.8674351401425378	0.41144004365784737	0.8498650584381948	0.8687784991945149	0.4645946208359946	0.01014851032163595	0.02896412504380455	0.05518529523841006	0.2698560842315871	0.26190082540834897	0.6708980377364435	0.4390962644287111	0.8387542307299781	0.21889372582050173	0.04940257527847155	0.0
G8(-/-)	0.862410127481576	0.8685681398265713	0.5820827925664801	0.7873347111939457	0.45382230042904753	0.5394249448530862	0.38727441781682453	0.025134331467518818	0.4126204392106408	0.052384219334589845	0.6889706973457067	0.10817073861858284	0.8403684775406852	0.053244356308492474	0.5909361264082988	0.5216418595105814	0.052320289473693556	0.8204953494815541	0.44339963911454094	0.8195130991832574	0.3762338076288655	0.46702946151653857	0.47288860243127795	0.4554713719988137	0.7472525066690813	0.4491557074052604	0.8621728885798693	0.2706050329612314	0.9509275474279311	0.10868284179893695	0.799691198282514	0.08272978744088172	0.5464279433359139	0.3331347529701658	0.6726717522219386	0.41715530177846244	0.2798762334434778	0.8645769577214287	0.7727593189850941	0.8580351001165416	0.6119845270736539	0.05791781266874951	0.10674291958125062	0.5086695879095054	0.788444699777311	0.9009315697752662	0.45414094250367615	0.0274011850363226	0.06687058617282822	0.11967708124549907	0.5747317747378158	0.6840333177969217	0.4550791287721733	0.05531394436782072	0.47536620489289055	0.40959735561821115	0.3629752906846984	0.2770578597139461	0.7721522676353202	0.8378757384462213	0.31645420535933066	0.6470491094402292	0.42703699556940283	0.18890953160168875	0.4463266931934214	0.8190138079385992	0.45135243271164166	0.4788962461463106	0.3886639464804608	0.3734109810668463	0.8838855273235423	0.0048185142632008885	0.5304340956047038	0.1715372735181867	0.03274751310994431	0.5364455474613364	0.02093993322064627	0.6124799154281254	0.8284171555525799	0.7584422958620133	0.26511102689407345	0.21783581541387154	0.6148535826013627	0.048029450766933685	0.8044946041439537	0.4378445116900341	0.8287348647195494	0.8559188452632466	0.40285195379978295	0.021889955379035573	0.11291504948150112	0.0	0.3320263278911213	0.28319637012565463	0.5739225797174194	0.40160984582738524	0.8141791103230811	0.3185858755150863	0.0	0.060157919072437074
G9(-/-)	0.8485206299439573	0.7837827601823146	0.5079231932701641	0.8030213024673232	0.15437932574505936	0.245959184156578	0.4176565706223024	0.4650410181576599	0.02177899529696835	0.814548916019546	0.0	0.0865502986158352	0.8407919699830426	0.045061123798446595	0.5562350097741436	0.5667044357652777	0.09025033231615086	0.8345664612245985	0.864408696229713	0.8134243924388261	0.5031191854288181	0.369136942794933	0.48738253644643387	0.39334962668299417	0.7571474236076893	0.5138010716030779	0.8320968180171293	0.16138870436089622	0.7798497435095435	0.18364922699843192	0.7924026818617729	0.05301491559341917	0.5937619492445232	0.34648662848141165	0.7028483142086362	0.3251825918536794	0.2407715745453445	0.7881535975996382	0.8696712183701216	0.8308243759904631	0.6463498985018609	0.0918507129154983	0.08840800653448597	0.4545624711421473	0.9146457675677812	0.8576080567749985	0.48418514845307764	0.03972393010216354	0.0	0.1077622151957748	0.5669832224508718	0.6131862292474753	0.4972680220643985	0.10654038065052587	0.46319220775911085	0.4813441352352023	0.42010947798789045	0.3124042699660407	0.7218842313521103	0.8611007117885099	0.3088992682524508	0.7049109019617156	0.474051531300248	0.276415483603917	0.4930701834923052	0.8506857964585354	0.5252616628243173	0.33640865641441203	0.3813676736358694	0.45266046453343745	0.81102141290699	0.18267234136630625	0.6487146016133474	0.22069277868827797	0.022682043208651904	0.40762517147104654	0.03906863856797864	0.5836993810514844	0.851317202612315	0.7856345952431797	0.30635806791089115	0.25749147204442285	0.6224505448844135	0.031728511291195576	0.8214499919558685	0.3503348684358938	0.8450534361039759	0.9114889830026602	0.4508178155142601	0.05869437511034768	0.16625539842445647	0.11403244718490649	0.3115687227866137	0.26407340860234085	0.588353610081532	0.4787897711136386	0.8118891887369136	0.2945361002023339	0.0	0.0
