strain	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
wt	0.12291465122312782	0.0	0.33230882021548475	0.3637596966960275	0.8506418904276836	0.03196648418522797	0.4515931202498439	0.8428126517387474	0.0	0.8287242664558446	0.4480009683602329	0.3342507820898765	0.46869550951301076	0.8693868063676219	0.033724697484355366	0.7936357471490894	0.8059423732099659	0.8315238115438283	0.48407203101667845	0.8165395450570045	0.6915414655934321	0.3936506150331569	0.7694611803708492	0.7700366777859566	0.4601609577361241	0.3429455914974911	0.6152747339591089	0.4893344729801337	0.4222119655037527	0.05241644891091283	0.8632903348610688	0.8531060742057209	0.4258713961996434	0.42137484904377914	0.4021018340167607	0.14876652730758186	0.027212917735199422	0.8603055460653508	0.8077917728432712	0.7735106421456439	0.8164174745753653	0.8198197304147267	0.892119818664013	0.2746391290433221	0.7585780147788231	0.8173241126580536	0.9142270354779441	0.4128949521274706	0.7922947124720874	0.8041125737258604	0.12787363043634048	0.39773683578288754	0.4135766393031838	0.42528576505826265	0.47161942955373787	0.27175303302042214	0.6677321460529477	0.4288577912680293	0.3400952413664537	0.09425192615394351	0.27462764036351445	0.28984301068388557	0.7955121683918172	0.5718457357404558	0.09634210636916508	0.13442287116672705	0.5041363899338539	0.5828182754700629	0.48420870471824606	0.3258197154890511	0.49666911926629426	0.470935691580095	0.4293943960399293	0.3579594263312601	0.4895026438771727	0.44997011488501204	0.033354640856504365	0.45765643313909715	0.8087051998619197	0.84477984459191	0.0	0.0668426987219723	0.7780368682972536	0.10914826192151364	0.8407448031476472	0.8897810449573301	0.8006114269905397	0.7279495525407186	0.7094256183164299	0.05779822925012525	0.10959631267001652	0.6982201187545739	0.8284810257611988	0.5633120583682808	0.45292830626095015	0.8214442562031943	0.0	0.40472474123355046	0.8695940662351873	0.5390255754539536
G1(+/-)	0.015411815164480196	0.049312765975121735	0.2523982098296861	0.24090507423413196	0.8213926843587778	0.039154000760997815	0.4869038246839673	0.899810668950851	0.0	0.813195396719686	0.4488166649939661	0.4719651941769753	0.4365719635079086	0.8485270470257718	0.0	0.866333365763992	0.8385054066460031	0.8605304871062214	0.4242669991685702	0.8661576235082218	0.7420233931049504	0.4221040517958237	0.8306379242513549	0.7826038702045239	0.4340233813883497	0.43394842563226554	0.6351602398838249	0.5383152359247921	0.5066203499484876	0.018194663827658816	0.8028726819156354	0.7721206263732856	0.43694607756394227	0.4273563198287472	0.45631117082424993	0.1767381841900656	0.0	0.8865248140649303	0.82403157213137	0.8460409542825466	0.7734479718056619	0.8004438443767412	0.8144693284090727	0.3226377226208027	0.8517996174407994	0.8099473002983141	0.8338010117870204	0.4099096757938978	0.8457289831472762	0.8517012108835048	0.10444980846421799	0.36403549297772253	0.37741982222800335	0.3611459146565438	0.4824110113036705	0.36435985297261353	0.5850219404786194	0.4778956785954071	0.3446710508784657	0.05819026020746795	0.265700819384982	0.2504928528161532	0.8304085013413777	0.47395171794573343	0.11498964548239754	0.10548340726523014	0.4128865552521973	0.4761262851175796	0.3731138153434483	0.293597280940467	0.48528025751814863	0.4353683721970849	0.43918913117827924	0.405530292743461	0.43408454517102607	0.42379976580765977	0.124089806421624	0.4342376184347721	0.8504274468661714	0.8913591125141045	0.0	0.04940568730216849	0.7159937949427173	0.08190606381606715	0.7906373812101046	0.7991414631079689	0.8269525792953853	0.8754642824090271	0.742458870497207	0.019273513085042618	0.06107931239574295	0.6900609189116002	0.8214346838977697	0.5936680728512811	0.4214332915038339	0.8378822686666358	0.017334874866670957	0.45885220378376	0.8519420163926241	0.4988608587971636
G2(+/-)	0.07301502349504672	0.0	0.01876455455228185	0.18126805892104353	0.8578644305564623	0.04577065902214055	0.4995166841903271	0.8154891338905697	0.0	0.8584775431468651	0.41987478265908895	0.4128815600743446	0.40679303251923465	0.8229671104609594	0.007336922654608924	0.8789792200473235	0.7969303472794014	0.8747395989543115	0.5231091814092116	0.8678519292610101	0.7498897738093461	0.4892955790661067	0.7791470178570641	0.7885693488148826	0.5293503859672045	0.3833379100033979	0.667644564838174	0.5136382711081656	0.4297547112576857	0.07113053512626662	0.7752663501794798	0.8468595066907914	0.44621164434844607	0.47011966968075153	0.40376889976593766	0.1467269546693474	0.0	0.7972825637453003	0.8519682941160729	0.8312491218385462	0.8626316290518362	0.8666425509868751	0.7908172781607977	0.2516096878560626	0.7908667387180479	0.9156875063599496	0.8483121752081828	0.527601563650738	0.808578938846062	0.8326779519806198	0.11551873720350038	0.4506397285516617	0.38239306066397516	0.4908003295059578	0.5983178211900615	0.28147729641226976	0.6082320369278392	0.4463640878286443	0.36328116933958365	0.007055468426561599	0.28290258353626174	0.23757333946731268	0.7945229614886112	0.5305151849839627	0.050493112240074745	0.06657126638460392	0.5163328278045116	0.5288276975400343	0.4160589809325961	0.296166858245179	0.4992141393614972	0.4250750582388888	0.41558855120528754	0.46483570949969205	0.42154598640554497	0.42927025293478094	0.07969048573371346	0.4704679431965496	0.8400261632460708	0.7793643527785531	0.0029462687805599723	0.03551638956417001	0.6948326795637159	0.0	0.8174401787218675	0.8290639638717721	0.7870087909788505	0.7762921635618946	0.7659748587106422	0.1170198004153404	0.08421480807106634	0.7165434155238839	0.818761825569179	0.5631225171298115	0.4475120140763013	0.8588666985931767	0.0695592753956479	0.4270352343211722	0.8396557291253267	0.4721087450387779
G3(+/-)	0.08138628664227245	0.024947029143846246	0.1277379593169715	0.29277729182323464	0.8905827698058016	0.03889420425516553	0.4461031785104132	0.8531856399658961	0.03832604483091727	0.8809937861249495	0.4673815269836106	0.4233285619060633	0.3937027553762561	0.8530591523825928	0.0	0.8694093235918681	0.7820016965858677	0.8197604087235081	0.40288358755650056	0.8793285424786962	0.7377116794168473	0.5139715534865115	0.8686319986092541	0.8124352227401768	0.4337513254146339	0.42695211080423273	0.589374287884572	0.44651315943477116	0.4540930762695213	0.13991367781624428	0.7937489969292811	0.8059047131143098	0.4656637513458087	0.4630050863152234	0.4234589905673122	0.12874048440219835	0.03178320474731659	0.875808355111887	0.8670646668678896	0.7762190821831199	0.9176753445980818	0.8766532871356999	0.842877137884044	0.31943443138816496	0.7953752260059755	0.7621992245618482	0.8275169208179572	0.4111842138068063	0.8062247971028366	0.9070431525371825	0.0	0.4540499324990572	0.3906219755530375	0.4694446455834095	0.4888912588889449	0.3154087460322543	0.6770940443112476	0.4351090003327901	0.31813556746254523	0.031623028995004736	0.22752282978682425	0.2904592869566022	0.7833285386200858	0.5305768337495063	0.10946743289624879	0.14577660041935533	0.5898242978355621	0.5408585341533291	0.4805436791034964	0.34132771129404266	0.4315615668798009	0.4757399259893325	0.42678098607112014	0.4262345579104225	0.43877093635156494	0.38637269219364073	0.11692761851391277	0.39640559585083823	0.8590643428385274	0.8499592464687514	0.0	0.10726879211856394	0.7575258464454742	0.028872450484483832	0.8161873349253673	0.8601197825444201	0.7895391842193312	0.8219097066284591	0.7452921412474468	0.05447182268764929	0.16360986766110033	0.6697199196733999	0.8647890247219848	0.5228376649950011	0.40365451450628714	0.8537604993664043	0.14229983652383169	0.429405020092213	0.8654819769655476	0.5178617228333708
G4(+/-)	0.03863224846387561	0.004206721472136828	0.34064789573497345	0.15641828145669337	0.7835251039245154	0.019821542435904792	0.37332427222851017	0.7133805514157365	0.02990221892173983	0.8920776349569899	0.45571824073341227	0.34024211516853864	0.4126239757357209	0.8321126735144558	0.007349600091201629	0.8921057123103311	0.8296605315166294	0.823312676090864	0.4414224445768997	0.8158817703751731	0.7069361200199501	0.3913372155996325	0.806802151576336	0.747944763810409	0.4003765752413165	0.3928320012520165	0.6131367522441517	0.49022771655355496	0.43456493575002986	0.06027836272522446	0.8952949424910397	0.8581810855741436	0.4751447114868397	0.4966347045848409	0.46878176929256454	0.08328446138222463	0.0	0.8845620864491478	0.8155578226849766	0.9349562160058837	0.8813568502778035	0.910681427231826	0.827312524174539	0.30155038277037205	0.8021694999422948	0.831388450125155	0.788706707011909	0.41795731662532204	0.8116874698977774	0.8404574559669166	0.012091635582328593	0.36833186867793094	0.4939096372910118	0.4752899327223246	0.4330310085288909	0.29288754949341744	0.5439096340854103	0.5292637136725405	0.41125073590680905	0.030314454548297523	0.2850810510865601	0.2749464969642187	0.9081179721671289	0.4649531487526374	0.11620797746846716	0.08164349771694931	0.4959359282253051	0.5591062617327491	0.4616733962631397	0.35353282134437247	0.4929136682378691	0.39450688906094417	0.46151800939421683	0.40189171427866976	0.4331892117852386	0.45044914334443753	0.14285998120393378	0.48095936703749936	0.8354165598082391	0.8791918455140844	0.0	0.09938047845438638	0.7262398910633739	0.0081976504834957	0.8005662815536455	0.8809497279696568	0.6769671751226355	0.8269840765638189	0.8083004804895986	0.038739654108092554	0.11743917897772976	0.7581096067425777	0.8326435334800049	0.527663346539984	0.4312014039245738	0.8470868875837023	0.016253836805949724	0.31961770052143396	0.8544920086806871	0.47424775420815196
G5(+/-)	0.061456946141193514	0.0807599460313961	0.264999313732497	0.27836153046307316	0.3445055289854537	0.11549767010774548	0.4103614503577454	0.8695745489176028	0.0	0.8189078008521093	0.5218522315958399	0.35768715039558313	0.4722840179215598	0.755334898879799	0.025322664196272143	0.8588764076154581	0.85891748042862	0.7877530797965561	0.43947606734418687	0.7745449513857796	0.7891188138630943	0.4421431093997647	0.8511127879278751	0.8129370464840902	0.41360661987298986	0.44447194679565843	0.610990572038366	0.5117511483875749	0.4810984396130326	0.0739670028601434	0.8239523146080026	0.8833861053543142	0.41222736508585567	0.482088331728394	0.4313329611412166	0.13290362758816263	0.04830728768124717	0.8438647562562318	0.8234788271881303	0.7762991904697013	0.7990489266521529	0.9480161357334047	0.8747325563364345	0.25343468132469016	0.8234518164019461	0.885732043296763	0.7959845125494046	0.48878498554464456	0.8664888780186121	0.7973702734625661	0.02202227466843963	0.40876053955902003	0.5086305101202392	0.4536246042771387	0.4176665816351638	0.3020389589254376	0.5917791081184759	0.4367030589800175	0.3520778172463242	0.06833650196043813	0.25895317841897275	0.2254831235410107	0.7873309586349383	0.5472850435565878	0.15146385972291243	0.06548950889349794	0.5016575904980574	0.5314819488993481	0.4128648984829282	0.31199211558937173	0.5054016570543723	0.44066213811616994	0.46632567827901295	0.44367630788111084	0.4415789752675786	0.47284801832903806	0.14867907550743284	0.46892147832383957	0.8120394570539274	0.8088671696747458	0.005433871356188622	0.08034385035393575	0.750803691620668	0.0	0.922758802941473	0.857071725423039	0.7933279836692584	0.831312395521438	0.6713506390438524	0.07295180695198594	0.12085186343125476	0.7006097829296917	0.8234896887571259	0.5700252567641091	0.4190593137118792	0.9364073395485699	0.08842737220852602	0.4186781874474327	0.9652166040553062	0.3834154192947271
G6(+/-)	0.02689099908113483	0.027200554636405153	0.38579759245815215	0.2449836436123502	0.9054907079071132	0.04336285949053158	0.5256028218855626	0.8560749593788772	0.05286397441080333	0.7989895460376192	0.4568459406920031	0.4622144670342602	0.4629792966274332	0.8407820182473391	0.00840571227100312	0.8253577011335828	0.869696433579991	0.8602993673620954	0.46828461984447883	0.8546353563296829	0.7332465902851969	0.454497209805706	0.8432822840826644	0.784073535763248	0.48490501162114913	0.4816027802380867	0.6079635269356619	0.5767204077633957	0.38164819903373143	0.044912145090119295	0.8260918169480248	0.9083188008501305	0.44080586342204703	0.4244584881205349	0.4112816212888745	0.09863836205347111	0.014319109739136604	0.9080514762506345	0.7943238435387628	0.8440322029428824	0.8083497150019084	0.817752203842253	0.7931690631340691	0.2177799029345068	0.843513047239752	0.8806930837056811	0.8376828616958423	0.40979150128348224	0.8385481423568972	0.8581885119891101	0.08830394344248889	0.38804898738999105	0.4679896751485838	0.4918342253408222	0.41863263928383143	0.3460472628508349	0.6677796387588327	0.5080068925559643	0.2993325765319948	0.05675754718248063	0.2595708460871156	0.26159815336582354	0.8184322333410723	0.4667572024601189	0.2510225670169544	0.057120891329363696	0.4864852210947601	0.5444980861597118	0.38201404706930364	0.3105275412344204	0.3706406624763748	0.4828035307010327	0.3882284312799864	0.5394269951466776	0.37121698256064584	0.4572163014937283	0.07125044071064754	0.44508653208251325	0.8892598375156557	0.859444979801976	0.0	0.07156198771146767	0.6988092386048114	0.040198635594255794	0.8786169162066692	0.8904149126252259	0.713706203959384	0.7848004248374026	0.7989156964893318	0.09235486585307864	0.18053761596345477	0.694694181119048	0.8687587440966161	0.5676693637214896	0.42378337846254716	0.9009870479290191	0.066080598959223	0.34565636730035404	0.8404488429020814	0.49740088549323125
G7(+/-)	0.1095879050829348	0.012592905228555993	0.3489997969212957	0.23498571236231153	0.8624818427915447	0.06290580098634159	0.27920250035637817	0.8048801458281886	0.012686135146410106	0.8581534926849954	0.48716935220294294	0.47663945426585624	0.4212702110749104	0.8380881830800756	0.059679379535670235	0.9260546611980559	0.8434096222625597	0.8351355504795903	0.41664566092385524	0.8509212545469094	0.7079368891211703	0.42779949435354253	0.8238215756656743	0.8177872925756428	0.4398693542163232	0.47071521823238477	0.5481381835133098	0.5443400095372216	0.4397962453600147	0.10736196637792411	0.8465151564159851	0.7710195902734135	0.3999650488941654	0.43733442827513996	0.44555889585726405	0.0	0.08798799644196963	0.8103764172154164	0.8350752879057832	0.8937164534975428	0.8426725303734528	0.8593047283459692	0.8675060058708169	0.3495711936890237	0.8019918977416353	0.8182434693183804	0.8501336082801655	0.4730870954946222	0.84587779545213	0.8742394156337764	0.07490953771577946	0.4642550584348198	0.3140500637513889	0.38584414653393184	0.5194422548535955	0.2953011711104281	0.6642919047968798	0.5562166199122578	0.37412545321358714	0.015660618190389847	0.19987677683859134	0.21936214513398206	0.8664847562697454	0.5123423879210437	0.19695743074312955	0.039655145756517574	0.4972706830835413	0.5450983348461642	0.4469348749309938	0.35991853211190683	0.49476672567613117	0.48652363313691643	0.3967068488985141	0.4398329589033632	0.39990603360506644	0.3934118575085818	0.0886267507366381	0.5188409485465235	0.770038254027882	0.89646992832316	0.0	0.05904083850727081	0.7621250557472532	0.005016062034589965	0.8174715161852562	0.7917897857344756	0.7229731493591743	0.8476464931248013	0.7772967946994043	0.0369826531995476	0.13652035489558334	0.7613382458343986	0.8717356074478342	0.5371646048829605	0.5333190842383306	0.814891183904664	0.09868875943225978	0.47749641231147966	0.8211914843758477	0.5117634912846376
G8(+/-)	0.10820919636539836	0.0	0.3509102185214671	0.3069507433508395	0.8965835626904075	0.08645222555595376	0.43818937803461894	0.4353247634429248	0.004808413675002079	0.8318148461328925	0.45996816734968676	0.4666386802323848	0.44680286119839285	0.8404436665934691	0.02817860868357224	0.8933329187822417	0.8275947052070682	0.8282316286397818	0.45454823142949635	0.8523991978295536	0.7876893076883972	0.42355956351960206	0.899598691353195	0.7663704810747832	0.475600428530528	0.5067815101989679	0.5833902922246085	0.521920034597371	0.45930034878333975	0.0970941750519308	0.82343523471848	0.8849640888642651	0.32881114640972225	0.4512401989807703	0.45637306139903805	0.11481724552081068	0.0	0.8697352108037744	0.790772919294387	0.7999265435136995	0.9211688704294033	0.86836694018765	0.8447645679369868	0.26184692063253273	0.8250357723703095	0.8212315041782206	0.9056942351900533	0.49507745924464414	0.873265428407022	0.8925618255206953	0.0	0.4121362776584671	0.46637578502305865	0.4914278542340002	0.4446554145299611	0.3171947792921557	0.6206955378718914	0.48688108824776555	0.3705937126184574	0.10728441659122408	0.2750572320185382	0.2779270842405502	0.7906309239370435	0.4961109824460426	0.14494390389742465	0.09331038461291172	0.49591303862926633	0.48709005443606546	0.416553285133351	0.24947820280524025	0.4276478804757369	0.48955357044977366	0.5135277569118273	0.4522615273733294	0.3976182943071462	0.42574128274354456	0.09023235625572788	0.4672088460526585	0.822013845453901	0.8227131631851312	0.0	0.0	0.8084489042927799	0.03786241681195319	0.8170641876167074	0.8413187753920562	0.8515452688522973	0.8371830333803769	0.701129908464605	0.10557878577316428	0.08190606751466156	0.663856490444687	0.8071249530984853	0.4465271738435912	0.4283815176026974	0.8292312400088113	0.04978692846299201	0.3848637005412326	0.7688713956818498	0.5055629153996803
G9(+/-)	0.0990574885954092	0.06951357886639097	0.38445079757994877	0.279977000480877	0.8276747682671797	0.0	0.3987688091644081	0.8269625653605436	0.0	0.8710462004415964	0.4591641287899775	0.3973274192351981	0.4021394492692853	0.7888861128030485	0.0	0.8257092027228411	0.8259008121093306	0.7993322340655554	0.4130741143646074	0.7949688988424178	0.7120827990906521	0.4882577868305752	0.8661039108351357	0.8232902344507856	0.480818736307514	0.42811573267932246	0.5321706406393245	0.5180526745855365	0.533087409795014	0.08727988068021442	0.7979369801747761	0.7916778247133199	0.5063623514608042	0.3719749480004846	0.47654228337305976	0.0016065770248648184	0.0	0.7522551665977714	0.8338964166423304	0.8682551860637404	0.8379581036453266	0.882201637001504	0.7363768770903756	0.25137990226717744	0.9230997862367865	0.8278891321888725	0.7942168438554855	0.49366612047488106	0.8840156011537965	0.8342748773861435	0.03321684964556968	0.4726869424359449	0.46960588203787623	0.45782922367742973	0.4814274045852982	0.35648689872622896	0.6247359065277236	0.4955990450356248	0.3655440706237351	0.0763562908892147	0.2945699408014176	0.2558591135096542	0.8067209924352285	0.562678338572088	0.08867165410514241	0.014374241128672558	0.4953921063227545	0.5736096659494082	0.47431944986482255	0.3115382244126279	0.43420467536733637	0.46737001057295025	0.4967816193997032	0.410177210358543	0.39548613075085154	0.3857418286057485	0.06404063661710495	0.49234547041163446	0.8557849840090911	0.9282488397129746	0.0	0.09997083857823263	0.8227992346065106	0.05801209374996769	0.8273090182686762	0.909734522110374	0.7145252465478129	0.838826231723433	0.7582437763547056	0.05853350256128283	0.1080092915719933	0.6891839372088214	0.817510073064652	0.5389928749181934	0.4295669781551929	0.8478314744455672	0.09207986223479071	0.44358918747546394	0.82466607919933	0.4708098576021416
