strain	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
wt	0.4966517956780385	0.03756783765902163	0.8275135652096438	0.0330992209603155	0.1352964955593025	0.8239660627026858	0.44487104751625994	0.41754876465344715	0.12303123241087376	0.8326739716659312	0.6099213722809057	0.03687514229009262	0.8435650977156918	0.7788053518825404	0.49242353657441945	0.7447215424397605	0.6071961069769961	0.5400212690382017	0.8702410067495495	0.08415994396706597	0.7018554890603635	0.8008527358131965	0.8560557776596888	0.0898826389971845	0.09882537551088466	0.0	0.765119380444872	0.6822677103308031	0.3007780175383557	0.7540363878875694	0.3779653656234007	0.5162761710746985	0.21150816188502794	0.7113622524504488	0.44717389204933217	0.4273238675123546	0.16426552941845132	0.6677217391655524	0.2849428418466898	0.05505879264623817	0.07357223876950444	0.8162423822915877	0.017626159367693624	0.29044232885601695	0.034873839634518684	0.4297450042340043	0.31557490799233845	0.1501815393142709	0.3373840491820718	0.8657974851299599	0.2639128124641729	0.06425375881234151	0.8002522433561178	0.9100449585561345	0.7463026186046319	0.21185722158769002	0.5945060163284994	0.8711555945377469	0.5795283549618623	0.4028473197074104	0.8532916639439116	0.8138756218986789	0.05257493617641177	0.4815248373859446	0.8414685651500011	0.4813814563478408	0.7090024789822963	0.4379944494616857	0.8147138993868448	0.4964187388524825	0.5595315926756763	0.34224688976066187	0.537741728531513	0.5020655720918196	0.6012128488407229	0.02937960258157068	0.7980136687640035	0.3731624648566621	0.2140019324433491	0.6000369092581969	0.34303119312638375	0.6248197373135254	0.5155645238026347	0.5127684332340732	0.6355805215436617	0.16568501230287547	0.29264197682792853	0.34328753987171085	0.3872851622816542	0.4399585063072592	0.10922376334557306	0.34600456931859735	0.5344489630028876	0.5470393299825184	0.38980429904307806	0.8525283059537118	0.0472266517998298	0.5312056869912319	0.13842526535655358	0.39497351257619995
G1(-/-)	0.0	0.023598686283160496	0.8692075167623291	0.011995557313821206	0.11667266151829321	0.7467947302781089	0.4304088215523098	0.4894106276007989	0.1513973115715875	0.840076062016672	0.553494317430253	0.08556574095398138	0.8266361860571634	0.7101850343619617	0.5987749164668096	0.7972610408039773	0.5742722779344024	0.5145844868395917	0.774465472774052	0.20315125970815942	0.6061457657764832	0.8001037410952245	0.9404289714262227	0.0	0.08367768151275322	0.09428439507964537	0.8553031558387757	0.6909267046156289	0.32232044826637224	0.8300947391237696	0.3366986041368658	0.38595664325539136	0.29038816809886125	0.7919396924384523	0.3254204056867095	0.44506923643099533	0.20891661664996664	0.6564383780891302	0.3101149146434881	0.08973002741008504	0.10126545909229086	0.8029116586142839	0.052974265302239955	0.46581804378724007	0.0	0.4689078903436081	0.2566727684924399	0.18865058409853097	0.2539410815072002	0.809713257905576	0.217091241671728	0.0	0.8476223831608602	0.8144901565170813	0.7780459741851848	0.18175323953517003	0.616452064915314	0.8450167534690385	0.6295287237204283	0.2688373888611834	0.781571711949729	0.7704664483486463	0.0	0.5752185477212508	0.8523401500710759	0.39703803813624955	0.6341727367762318	0.45700811647324446	0.8171631515866319	0.45400886817898223	0.6575474981110561	0.30520197979872776	0.6139902057763965	0.5208008859761566	0.55858622184858	0.012277556993423172	0.8270101402278792	0.3823085139486669	0.3786369363810703	0.6269255000912957	0.4588698548749964	0.5766535473720149	0.5530637978687337	0.4684780288926796	0.5894893304865219	0.19552274734014596	0.2236718920249115	0.507531391330027	0.3910608366709073	0.5076530116646428	0.08007297651727847	0.38482890894368293	0.4508727580802111	0.5565984669102998	0.4417206422088349	0.8450014508183904	0.0	0.47826486833547543	0.1867241966435567	0.3607327149610135
G2(-/-)	0.43184323957186155	0.03282140382656852	0.7670729866954447	0.004807970298342899	0.2022006543287682	0.8151417214643798	0.4716378151912591	0.4586467937016619	0.10523150268944596	0.8584791046767465	0.5406861477499115	0.09513710232582497	0.7777957815995226	0.7115861004721494	0.6060481716785016	0.7884099500556563	0.5707682028609861	0.4222990559589631	0.7954426322824802	0.09551777067494002	0.6747155266359078	0.8817843239528717	0.8632523806859901	0.062222754626946354	0.1463498150268096	0.08261542458397199	0.8296925259949267	0.6950331297314086	0.38593262653232413	0.8368246243662766	0.3356508364746246	0.3947669870288571	0.1578831079744673	0.7361015945986052	0.4507432435877838	0.4154410404213068	0.16079500167471913	0.6977240747232472	0.24090229082876816	0.12667335493240658	0.12996371066747464	0.8111094634496389	0.08413712327540827	0.3899194354597634	0.032856540838996175	0.4743102625640217	0.3054283051467528	0.02363007382622621	0.4434125056628844	0.8627034906239452	0.1539227692187334	0.13711103079167564	0.8676041649509301	0.7703621707396456	0.6479190852949409	0.18904099536059313	0.5973172065650285	0.7647086381544493	0.6263330739455816	0.4066494761798412	0.82782482935533	0.8703020641017271	0.0	0.5031042628111191	0.8615151264462364	0.4421519107031932	0.6343965971456699	0.40255965286657597	0.7770420387552642	0.47461825219576564	0.578902010726069	0.3875106998219532	0.5911671087197936	0.48575768859722257	0.6436908119875054	0.0	0.8620124241278376	0.3718988642952199	0.2441341143457855	0.6640284031032747	0.40672634066347757	0.6161872093821347	0.5282973900535866	0.48299451655879255	0.5749048825585732	0.27209824510736463	0.2892137959889942	0.33979786090056147	0.4365227461639708	0.6233913324508508	0.023763543115834458	0.32549963698067574	0.5510779831257754	0.5036778696325813	0.3461886583501227	0.8250415301762597	0.0334057820570103	0.2282908470712015	0.14948363554059843	0.36511170527306186
G3(-/-)	0.4899697355244405	0.00911009988468421	0.0	0.0	0.12097878346815037	0.8015584671479007	0.42032127504802863	0.4126976548250858	0.14243255940431343	0.8218179359967418	0.5773459023459931	0.05387560701206251	0.8607822280706262	0.8319914494774322	0.6322009479127237	0.7762802722912117	0.5547146116576372	0.49031263468548913	0.8939631398122635	0.10143923424907954	0.6865629137276791	0.7874242881082597	0.8377878328564506	0.04338117445467335	0.05727290810805131	0.05225002572643017	0.8276696930804021	0.6826825269045568	0.3685315668227523	0.8236788007475413	0.352747481614464	0.38278558878111196	0.252774334939454	0.6184078948012804	0.3693148783792155	0.4383002579676711	0.22690780487831766	0.6855081196593498	0.35662753051090884	0.06958044966337383	0.026750652232426553	0.8023267437394556	0.07336936182094857	0.28292817150396804	0.07232105819228488	0.4864012247659928	0.3517698907932526	0.08010952915669231	0.3819546112045644	0.7350087378073983	0.2523135318251913	0.10216515752024453	0.8797912926398384	0.8600442814213456	0.748794606769693	0.14121778710922672	0.6762348648187826	0.8512482551034702	0.569593115489886	0.44040724082733873	0.9310888564119649	0.7358744075086168	0.05160474927055115	0.5167330560627711	0.8243019562281968	0.44218707580176037	0.6562674823722547	0.3789399146965943	0.839169378923998	0.48418389353804886	0.611250525089918	0.3460806405171903	0.5608652605758178	0.5279110638207587	0.6248584934791799	0.03851833004899556	0.7971849676207347	0.3445011042651941	0.2822198738165604	0.6796192023939234	0.39879614010564235	0.5977224800201394	0.4925660249967608	0.4568100104921744	0.60668847185477	0.19389425169917016	0.3269183095158677	0.2397202473942652	0.4738508012909351	0.6085636647272623	0.07242332509318147	0.4179880261706609	0.577748895511415	0.49145617346933373	0.39389240186784197	0.8727301168237191	0.08865303846579958	0.5279001779061735	0.18235063960026046	0.3113186329750845
G4(-/-)	0.37376294524135667	0.0	0.8414903960415466	0.0	0.1923550627094498	0.764877859261013	0.4298289446673518	0.31818922701647273	0.17488235659766077	0.8240746177830777	0.6043660110063894	0.0	0.7854015538486319	0.7503556370816942	0.624333910422565	0.7612976460023491	0.6661993757970965	0.4813833203739881	0.7678143744112172	0.07267162654620989	0.6613935226613328	0.8469755621854365	0.7753245161034725	0.0	0.08150250474125371	0.0025265015144594846	0.8436078908721505	0.6320644717187299	0.3510840203288203	0.7693001468204824	0.2806633595492581	0.5279324619238775	0.2374368996415798	0.7923474746941378	0.3523796691161623	0.47033316119191343	0.0853995652164844	0.7005684135909673	0.3516275741857502	0.021227844981730457	0.1047086875501246	0.8370966812065267	0.05796268591399287	0.3709092252707803	0.05933539940664302	0.328558499727742	0.2676381447494299	0.08603755875649963	0.33937122720865515	0.8831395962937112	0.1909329012150318	0.0720479178445659	0.8827884848436849	0.8915668430758786	0.7080661279242648	0.13303756668720834	0.6606964017201553	0.8628999149502338	0.6136996311411673	0.3809896646977282	0.8323633277798369	0.738301003727876	0.0	0.5132871005704619	0.867360881430295	0.42947982138192503	0.6508261438315992	0.46198571577055414	0.906430446510522	0.45175604976192973	0.5736373697292635	0.364879923276109	0.5348224250999688	0.46251928288326777	0.6460408465408088	0.03263403288265324	0.8387444039001303	0.31499593427281203	0.27564975726127494	0.6616345363487672	0.3192157736086199	0.5721080366700488	0.49296725998753815	0.4660183859028843	0.6178425478020158	0.2629337296984917	0.30297112672430476	0.2748717344821232	0.5443574933142745	0.5537085680662596	0.11972879290150419	0.3917886603802912	0.5385244350889118	0.5304570319472957	0.4416724555651651	0.8202922533830359	0.10474362553359153	0.48523559627032214	0.1744281308342424	0.38081703541392636
G5(-/-)	0.4225101899003651	0.0041043802375862045	0.884753635444107	0.015471560942124032	0.0	0.8511809915578221	0.3663852511487113	0.41278360648096446	0.15916284957312318	0.7656258381029923	0.6619244832762284	0.019306992341271114	0.8206201305846321	0.7761549617493075	0.6076388542133273	0.795605891836663	0.5794333560472056	0.42364719135093765	0.8394908746865932	0.17471525142679664	0.6835058518138899	0.830078738752299	0.8448654694363527	0.013880923771667457	0.1196235503354696	0.27642683605901397	0.8396079351417906	0.6495465036047889	0.29360629742477395	0.8337905236820187	0.3246319455395812	0.4869993557634126	0.24881991233823034	0.7689268512978282	0.45613388785334896	0.3603057899888101	0.12727750642459223	0.7008219766455863	0.3105944447403819	0.06770272822054155	0.09722103754444153	0.8391800154815894	0.11324953182478692	0.28053896493514424	0.009628241645562217	0.3885130214968943	0.3203896134309783	0.13222681294285643	0.34994647544009166	0.849811612771686	0.2320217402818781	0.027948518427061895	0.7882307509042157	0.9120911474635236	0.820930654382594	0.04658293610776644	0.5497214965293628	0.7859803129627251	0.6308868967536201	0.46823150240899414	0.8189022327527025	0.7983799489140091	0.011012979685730997	0.5372998419695184	0.8380789832633333	0.4198673655826394	0.521542469686692	0.36699890438349553	0.9023624803562323	0.477628008391421	0.5532027284710296	0.3629535043751619	0.6134571402239231	0.47070011953343377	0.6327990690753702	0.0775558205896348	0.8102820857347	0.35850140024085536	0.18502693079993715	0.808223947557234	0.3965275822800985	0.5922846129468232	0.48870893946757876	0.616814673399724	0.5644236204696551	0.2794683334262256	0.33682486499028064	0.27739936327716536	0.4533680952118383	0.4078704667235178	0.1019688700181036	0.3355077409175091	0.5649755717522872	0.5594539350398835	0.46518336377039204	0.8713999745745873	0.09770180242116622	0.2819974038863943	0.16068426015572615	0.4163378015869217
G6(-/-)	0.44304655904438905	0.0533646180058401	0.7831556573154959	0.005263930125355959	0.18251315304486224	0.0	0.4677635975097994	0.4795707486060285	0.15397848667583638	0.7855178615844656	0.6045473221564428	0.04193368435857593	0.8912325123421965	0.8306869611780527	0.3483854307336194	0.7597482450559825	0.6039122825286232	0.37841773626758146	0.8678527266610893	0.1760824156697486	0.2524753134366932	0.9291028314245406	0.8784892045178626	0.0	0.045825225893666194	0.04224125852724194	0.8493845105748327	0.7590181663863524	0.37107708676998924	0.7967318968318273	0.33194487446323834	0.5028109823861238	0.2665111132849829	0.7947233548530964	0.4922831471670617	0.3970881245725456	1.5527115144719453E-4	0.6051841086225784	0.3388221685559861	0.0716557946151059	0.06901293423537706	0.8055129691870363	0.0928483467695326	0.37527114286819957	0.12453604469369386	0.47214768627072945	0.25932459320146367	0.05973807642568101	0.3845355976451639	0.7918213838058057	0.21887749847909455	0.0	0.8870114612315946	0.829469204504805	0.7036289708098293	0.07052003175166505	0.6291553383342834	0.8398397600759245	0.6840592346659616	0.4452589630101564	0.44974691202213335	0.7958947388205239	0.0	0.5261165134472566	0.7584844365007969	0.4628149034935734	0.5615331225744826	0.42821809067977734	0.8306521151603319	0.49951987969826656	0.573577329785914	0.32062413664680656	0.6843887968568476	0.5360471000497397	0.6791380072839259	0.0730313028444355	0.8148967822229111	0.3997413721265619	0.2634741098711072	0.6551125575442942	0.43039550490662637	0.5283475072499098	0.49535695016012804	0.4979669748392411	0.5569935724576255	0.13836167355208803	0.2599340683979161	0.39284754858523147	0.41702213238928726	0.4141875725298975	0.09933128582359266	0.3837583976326165	0.5129209304867107	0.21303107591203052	0.5323738663289349	0.9038459968126277	0.09142384087324637	0.5104969829014547	0.1282664592271527	0.39650337270975305
G7(-/-)	0.4776136406140609	0.31191838858565013	0.7862879704588448	0.0439972487578164	0.07672683608718553	0.7877796802943678	0.0	0.4989899420156588	0.15206389745765989	0.6721875677523316	0.6396267935520904	0.057945677380151044	0.44280816871032225	0.7556469985006593	0.6059977225397138	0.8379256454494262	0.7021005184605806	0.46378651830370643	0.8089371476731725	0.11565294059703965	0.6815790107459443	0.8622463554000996	0.8755049257987658	0.024811082247938328	0.011014814611996175	0.02524499269351555	0.7713060485904653	0.7511524762158003	0.362810270928261	0.8245896451703097	0.3393841765533286	0.4958963112719491	0.3155409462811764	0.7076101819431904	0.36768948472348234	0.46249321585937075	0.11092521516350795	0.7168495003114002	0.27483028399104636	0.07351370710056701	0.08933124744237397	0.8852070113262528	0.09443583344192716	0.39834411727209607	0.13147469384557378	0.4555770623835634	0.3419408745153296	0.18649999478671822	0.33028315798040897	0.8299264702843719	0.22230584653195662	0.03359619264933809	0.7612188521707282	0.8421351717840343	0.7506691950527118	0.1925306527537868	0.6244249565659722	0.8617865868670735	0.6304923865167351	0.43583546768958514	0.8429202110340942	0.8205807927001653	0.08081399774939785	0.5359420192747979	0.849715798982758	0.49491133887192024	0.6497063516259828	0.4740467143416758	0.8328217428267799	0.4568522101256021	0.5542705024543202	0.3573386900446307	0.5800082793547588	0.4681481877830909	0.6083517632548712	0.045250201246020395	0.8263340717969484	0.3195724549733456	0.28055264939653085	0.6605777988848915	0.3619997491431626	0.5839615876117642	0.5490678184721267	0.5338334553235003	0.7012549117680986	0.2160962132160486	0.2643660555937248	0.3314573229942736	0.43164130880566637	0.4491827143560506	0.12963502434124186	0.4095919767789356	0.563715479038337	0.4523211356628912	0.48676664492460686	0.8339924833587583	0.009830632563257356	0.45873364491762897	0.1377919561087656	0.3555413246965209
G8(-/-)	0.4407528609206914	0.034653174378529376	0.8488915234333124	0.49041300728782894	0.1345898492127117	0.6612918105765739	0.45969260387207606	0.0	0.37259727099501244	0.8057041282922013	0.3279123159474071	0.06233068180707171	0.8356646594096923	0.8312179001588429	0.6184380794497192	0.7781651850857366	0.46365568584642075	0.4030817539902312	0.8484815602980132	0.17403426861245755	0.6573542177701122	0.8082208496413853	0.7885635773599537	0.404856489300589	0.11676777194305744	0.15944514751806282	0.8483057557842575	0.6178807828944541	0.14840394708479884	0.8010399644294204	0.3367653680408653	0.4640073730754313	0.21516477326785918	0.7247035746876993	0.40730227431156485	0.3589084450283303	0.11799814696062476	0.6303085583630021	0.02703411894450274	0.09620777536457945	0.12167955986332062	0.8404069915814613	0.08808534365392397	0.3590357031501294	0.09582277183466721	0.44649714471528557	0.2792891420402439	0.028602548445310832	0.3665216246225438	0.8870883010477747	0.5688632536297776	0.12107353120499968	0.822043617603314	0.811367886839588	0.7954643382772681	0.5907685403960199	0.6496214365708735	0.028288096452289187	0.8299855829281644	0.45124481717434883	0.6387879752119112	0.9382664350446147	0.03648124091815989	0.534392841473694	0.8741411491494642	0.48410283072814947	0.4891261897715832	0.5874646441045197	0.8365621000134938	0.42516630982493014	0.5107224393418149	0.05307528253314856	0.6202243740099307	0.44706653157289367	0.6199884597179298	0.038956778811408514	0.7873018660177609	0.6094453308850089	0.2841068985108861	0.6822210133981563	0.7304066520520361	0.7443432959874805	0.5408988655922544	0.47179679569303756	0.6132688652873213	0.3689907248535387	0.3558538820097102	0.2818768678004506	0.4413799058768518	0.43116823158653045	0.030068721230569	0.519621487241423	0.5480364357352726	0.5422830482942604	0.4104192933600869	0.8496176547494547	0.4258653456443992	0.4773729663564826	0.03994508454084882	0.3827237077249621
G9(-/-)	0.4705773571218279	0.0	0.7785173525991653	0.0	0.16372486698675084	0.8500702980711746	0.4106673374057107	0.41580239003985586	0.010119896003414045	0.8065173971593701	0.6333788514331167	0.014103655579518396	0.8621343020171305	0.8673718700105753	0.5623086720751425	0.7211595571493308	0.6809384908541044	0.42211882940390427	0.7948863163623766	0.11171844512706638	0.6105804220180316	0.8500236642760491	0.9497924852989423	0.03715246404941396	0.053117642722008626	0.00426155328134822	0.8468038515609806	0.6839690053004347	0.24294407198969395	0.7978358260489028	0.24211547266169758	0.48310513730629	0.17565294662941147	0.7778662111185071	0.4327594107559289	0.4780932020268125	0.2004030330035982	0.692898216948287	0.32152205132280653	0.05690230465459143	0.07958462246908672	0.8984856348422291	0.05472878183425495	0.3419815538016378	0.025114094489326902	0.4252909134334885	0.3898459210293011	0.07898630940739872	0.38370535075259793	0.8705941773183897	0.25587701910887944	0.12964888410686973	0.865952084962267	0.8479227094170545	0.7397769679021209	0.13468256886478286	0.6877110313406538	0.7843523121673188	0.5377945534756314	0.42591909008395756	0.8195905012545106	0.8391951430526298	0.0	0.5508667829705903	0.9495927408473033	0.39546031199400516	0.6954943296042448	0.45082450505516514	0.8294120727269131	0.5590764796873317	0.5365965842000185	0.2947948530743061	0.637432802871855	0.4491762833116087	0.7018053091974651	0.0	0.8461041173131963	0.39272323689933736	0.23306081114482322	0.6573792595593797	0.41537657400050426	0.5565238616933675	0.5036175666705164	0.41577629618316864	0.5755558297201213	0.17594673523043564	0.2764298439715344	0.47138238277966965	0.4638919865808064	0.5363545210327375	0.07989476531147985	0.3589559208164145	0.46527539162471715	0.5414894079722026	0.47392387878176195	0.8374772130381569	0.08847842989157002	0.511271150056962	0.12155271981248536	0.337940878726155
